"move 0, avg","move 0, err","move 5000, avg","move 5000, err","move 10000, avg","move 10000, err","move 15000, avg","move 15000, err","move 20000, avg","move 20000, err","move 25000, avg","move 25000, err","move 30000, avg","move 30000, err","move 35000, avg","move 35000, err","move 40000, avg","move 40000, err","move 45000, avg","move 45000, err","move 49000, avg","move 49000, err"
0.9990008473396301,1.674581824318011e-07,0.9990008473396301,1.6568175453812728e-07,0.9990008473396301,1.666960400825701e-07,0.9990008473396301,1.6747719655541005e-07,0.9990008473396301,1.6686114179265132e-07,0.9990008473396301,1.6551642545437062e-07,0.9990008473396301,1.663892419401236e-07,0.9990008473396301,1.6691265614099393e-07,0.9990008473396301,1.6586419349096104e-07,0.9990008473396301,1.6711564398974588e-07,0.9990008473396301,1.6705563155028358e-07
-0.0012889918871223927,0.0315704308450222,-0.0012803728459402919,0.031850434839725494,-0.0013080195058137178,0.031452491879463196,-0.0010629846947267652,0.031256053596735,-0.0011144268792122602,0.031625233590602875,-0.0007480733911506832,0.03153757378458977,-0.0006232202867977321,0.03174472227692604,-0.0010808251099660993,0.031381238251924515,-0.0006993619026616216,0.03142224997282028,-0.0010337643325328827,0.031607575714588165,-0.0009656631154939532,0.031639982014894485
-0.001397788873873651,0.031114548444747925,-0.001026960089802742,0.031508225947618484,-0.0014955811202526093,0.031934354454278946,-0.0007287974003702402,0.031638551503419876,-0.0011943274876102805,0.03164307028055191,-0.0012903492897748947,0.03138948231935501,-0.0005900122923776507,0.031381040811538696,-0.0006107529625296593,0.031477831304073334,-0.0011015200288966298,0.03159782662987709,-0.00044915248872712255,0.03161834925413132,-0.0015364044811576605,0.031172171235084534
-0.0010098268976435065,0.031337060034275055,-0.0009850086644291878,0.03179522231221199,-0.0008315618033520877,0.03131451457738876,-0.0006626503309234977,0.03148544579744339,-0.0008340073400177062,0.03187660500407219,-0.0007253096555359662,0.032079800963401794,-0.001075291889719665,0.032032232731580734,-0.00030694762244820595,0.03171377629041672,-0.00023916634381748736,0.03158872202038765,-0.0007586330757476389,0.03149338811635971,-0.0009030735236592591,0.031403034925460815
-0.0012687789276242256,0.03140405938029289,-0.0013400944881141186,0.0315086767077446,-0.0013079316122457385,0.0315045602619648,-0.000675950781442225,0.03142201527953148,-0.0013067020336166024,0.03133878856897354,-0.0007719077402725816,0.03176989033818245,-0.0010912754805758595,0.03162149712443352,-0.0012168450048193336,0.03179463371634483,-0.0012339878594502807,0.031260114163160324,-0.0012224249076098204,0.03169737011194229,-0.0008649372030049562,0.031328924000263214
-0.0011526003945618868,0.031963005661964417,-0.0006011759396642447,0.031729768961668015,-0.0011619481956586242,0.031441640108823776,-0.0013263706350699067,0.031612828373909,-0.0007537301862612367,0.03137378767132759,-0.0008818716742098331,0.031357135623693466,-0.0016130809672176838,0.031932711601257324,-0.0009416817920282483,0.03163899853825569,-0.0011873351177200675,0.03177112340927124,-0.0014989820774644613,0.03186321631073952,-0.0015245688846334815,0.03155135735869408
-0.0010437789605930448,0.03183509409427643,-0.001420964952558279,0.031492359936237335,-0.0008631133823655546,0.03172716125845909,-0.0008251205435954034,0.03135985881090164,-0.0009046250488609076,0.03155159577727318,-0.00096568011213094,0.0315224714577198,-0.0004154245543759316,0.03168744593858719,-0.0010453364811837673,0.03152991458773613,-0.0008657286525703967,0.03165128454566002,-0.0013250088086351752,0.03164759650826454,-0.0015157335437834263,0.03127102553844452
-0.0011599290883168578,0.031592853367328644,-0.001070803264155984,0.031665995717048645,-0.0012445267057046294,0.031874652951955795,-0.001465733628720045,0.030904822051525116,-0.0010789615334942937,0.03143588826060295,-0.0006188085535541177,0.031850382685661316,-0.001055377651937306,0.03154410421848297,-0.0005489857285283506,0.03196963667869568,-0.0010415050201117992,0.031911835074424744,-0.0012641397770494223,0.031886886805295944,-0.0008162978920154274,0.031572550535202026
-0.0011639134027063847,0.031550679355859756,-0.00132025929633528,0.03186279907822609,-0.0010151977185159922,0.03182639554142952,-0.0011826256522908807,0.03141314908862114,-0.001144769717939198,0.032211363315582275,-0.0012867815094068646,0.03206661343574524,-0.0014733595307916403,0.031623803079128265,-0.0012374117504805326,0.03147543594241142,-0.0015252578305080533,0.03147265315055847,-0.0013964277459308505,0.031412336975336075,-0.0007863844512030482,0.031593162566423416
-0.000854515703395009,0.03138338774442673,-0.0009865207830443978,0.031724896281957626,-0.0014804416568949819,0.03209897130727768,-0.0007845552754588425,0.031463656574487686,-0.0011688371887430549,0.031606417149305344,-0.0011521389242261648,0.03164274990558624,-0.001127661089412868,0.03156658262014389,-0.0012676087208092213,0.03185614198446274,-0.0008641341119073331,0.03183659911155701,-0.001032145693898201,0.03173939511179924,-0.0009978091111406684,0.03124241530895233
