move,t_W,train_error,test_error
22000,63.36000000000001,0.10750001668930054,0.1910000443458557
22500,64.8,0.10780000686645508,0.19120001792907715
23000,66.24000000000001,0.10753333568572998,0.1915000081062317
23500,67.68,0.10736668109893799,0.19110000133514404
24000,69.12,0.1062999963760376,0.19130009412765503
24500,70.56,0.10636663436889648,0.19010001420974731
25000,72.0,0.1059499979019165,0.1927000880241394
25500,73.44,0.10583335161209106,0.19090008735656738
26000,74.88000000000001,0.1054999828338623,0.19130009412765503
26500,76.32000000000001,0.10539990663528442,0.19220000505447388
27000,77.76,0.10551667213439941,0.19040000438690186
27500,79.2,0.10565000772476196,0.19300001859664917
28000,80.64,0.10455000400543213,0.19249999523162842
28500,82.08,0.10449999570846558,0.1915000081062317
29000,83.52000000000001,0.10401666164398193,0.19179999828338623
29500,84.96000000000001,0.10361665487289429,0.19310009479522705
30000,86.4,0.10425001382827759,0.19179999828338623
30500,87.84,0.1035500168800354,0.19260001182556152
31000,89.28,0.10338330268859863,0.19310009479522705
31500,90.72,0.10383331775665283,0.19260001182556152
32000,92.16000000000001,0.10275000333786011,0.19190001487731934
32500,93.60000000000001,0.10194998979568481,0.19249999523162842
33000,95.04,0.10251665115356445,0.1910000443458557
33500,96.48,0.10231667757034302,0.19190001487731934
34000,97.92,0.1025499701499939,0.19300001859664917
34500,99.36,0.10170000791549683,0.19310009479522705
35000,100.80000000000001,0.10123330354690552,0.19249999523162842
35500,102.24000000000001,0.10161668062210083,0.19220000505447388
36000,103.68,0.10108333826065063,0.19249999523162842
36500,105.12,0.10140001773834229,0.19210004806518555
37000,106.56,0.10111665725708008,0.19190001487731934
37500,108.0,0.10066664218902588,0.19240009784698486
38000,109.44000000000001,0.10058331489562988,0.19210004806518555
38500,110.88000000000001,0.1008332371711731,0.1927000880241394
39000,112.32000000000001,0.1003333330154419,0.19090008735656738
39500,113.76,0.10023331642150879,0.19280004501342773
40000,115.2,0.1002500057220459,0.19179999828338623
40500,116.64,0.09973335266113281,0.19120001792907715
41000,118.08000000000001,0.09901666641235363,0.19290000200271606
41500,119.52000000000001,0.09901666641235363,0.19230002164840698
42000,120.96000000000001,0.09883332252502441,0.19179999828338623
42500,122.4,0.09889990091323841,0.19230002164840698
43000,123.84,0.09891664981842041,0.19240009784698486
43500,125.28,0.09851664304733276,0.19240009784698486
44000,126.72000000000001,0.09859997034072876,0.1927000880241394
44500,128.16,0.09819990396499645,0.19210004806518555
45000,129.6,0.09801667928695679,0.19230002164840698
45500,131.04000000000002,0.09776663780212402,0.19160008430480957
46000,132.48000000000002,0.09719997644424438,0.1915000081062317
46500,133.92000000000002,0.09716665744781483,0.19179999828338623
47000,135.36,0.0973166823387146,0.19260001182556152
47500,136.8,0.09706664085388184,0.19230002164840698
48000,138.24,0.09666657447814941,0.19190001487731934
48500,139.68,0.0965833067893982,0.1915000081062317
49000,141.12,0.09673333168029796,0.19310009479522705
49500,142.56,0.09670001268386841,0.1908000111579895
50000,144.0,0.09593331813812256,0.1931999921798706
50500,145.44,0.09578335285186756,0.1910000443458557
51000,146.88,0.09589999914169323,0.19210004806518555
51500,148.32000000000002,0.09576666355133057,0.1915000081062317
52000,149.76000000000002,0.09578335285186756,0.19300001859664917
