move,t_W,train_error,test_error
0,0.0,0.8977333307266236,0.8994000107049942
500,1.4400000000000002,0.38323330879211426,0.39410001039505005
1000,2.8800000000000003,0.2737833261489868,0.2983000874519348
1500,4.32,0.2445666790008545,0.2802000045776367
2000,5.760000000000001,0.16885000467300415,0.20500004291534424
2500,7.2,0.1594499945640564,0.20600008964538574
3000,8.64,0.134149968624115,0.19200009107589722
3500,10.08,0.13134998083114624,0.19139999151229858
4000,11.520000000000001,0.12849998474121094,0.19110000133514404
4500,12.96,0.12244999408721924,0.19190001487731934
5000,14.4,0.12003332376480103,0.19230002164840698
5500,15.840000000000002,0.1164165735244751,0.1906999945640564
6000,17.28,0.11358332633972168,0.19120001792907715
6500,18.720000000000002,0.11326664686203003,0.1917000412940979
7000,20.16,0.1119999885559082,0.1902000904083252
7500,21.6,0.11016666889190674,0.19179999828338623
8000,23.040000000000003,0.10926663875579834,0.19090008735656738
8500,24.48,0.10686665773391724,0.1915000081062317
9000,25.92,0.10748332738876343,0.19120001792907715
9500,27.360000000000003,0.10619997978210449,0.19060009717941284
10000,28.8,0.10541665554046631,0.18980002403259277
10500,30.240000000000002,0.10466665029525757,0.19200009107589722
11000,31.680000000000003,0.10383331775665283,0.19060009717941284
11500,33.120000000000005,0.10316663980484009,0.18980002403259277
12000,34.56,0.10196667909622192,0.19010001420974731
12500,36.0,0.10243332386016846,0.19310009479522705
13000,37.440000000000005,0.10109996795654297,0.19120001792907715
13500,38.88,0.10118323564529419,0.1927000880241394
14000,40.32,0.10063332319259644,0.1940000057220459
14500,41.760000000000005,0.1001666784286499,0.19260001182556152
15000,43.2,0.0997166633605957,0.1906999945640564
15500,44.64,0.09893333911895763,0.19280004501342773
16000,46.080000000000005,0.09951657056808472,0.19179999828338623
16500,47.52,0.09866666793823242,0.19280004501342773
17000,48.96,0.0970165729522704,0.19300001859664917
17500,50.400000000000006,0.09748333692550659,0.19200009107589722
18000,51.84,0.09584999084472656,0.19300001859664917
18500,53.28,0.09618324041366577,0.19310009479522705
19000,54.720000000000006,0.09668332338333119,0.19350004196166992
19500,56.160000000000004,0.09533333778381359,0.19290000200271606
20000,57.6,0.09429997205734242,0.19200009107589722
20500,59.040000000000006,0.09438323974609375,0.19230002164840698
21000,60.480000000000004,0.09380000829696655,0.19179999828338623
21500,61.92,0.09358334541320801,0.19190001487731934
22000,63.36000000000001,0.0923333168029784,0.19260001182556152
22500,64.8,0.0932333469390868,0.19240009784698486
23000,66.24000000000001,0.0924166440963744,0.19090008735656738
23500,67.68,0.09208333492279042,0.19300001859664917
24000,69.12,0.0911332368850708,0.1933000087738037
24500,70.56,0.09049999713897705,0.19290000200271606
25000,72.0,0.09004998207092285,0.1933000087738037
25500,73.44,0.09041666984558105,0.1940000057220459
26000,74.88000000000001,0.09060001373291016,0.1940000057220459
26500,76.32000000000001,0.089299976825714,0.19300001859664917
27000,77.76,0.08880001306533802,0.19390004873275757
27500,79.2,0.08923333883285522,0.19510000944137573
28000,80.64,0.08823335170745839,0.19380009174346924
28500,82.08,0.08771663904190063,0.19440001249313354
29000,83.52000000000001,0.08845001459121704,0.19240009784698486
29500,84.96000000000001,0.08858335018157959,0.1934000849723816
30000,86.4,0.0866166353225708,0.1940000057220459
30500,87.84,0.08608335256576538,0.19420009851455688
31000,89.28,0.08603334426879883,0.19490009546279907
31500,90.72,0.08681666851043701,0.1927000880241394
32000,92.16000000000001,0.08599990606307983,0.19550001621246338
32500,93.60000000000001,0.08571666479110718,0.19380009174346924
33000,95.04,0.08574998378753662,0.19420009851455688
33500,96.48,0.08533334732055664,0.19390004873275757
34000,97.92,0.08451664447784424,0.19350004196166992
34500,99.36,0.08679997920990001,0.19280004501342773
35000,100.80000000000001,0.08284997940063477,0.19359999895095825
35500,102.24000000000001,0.08364999294280995,0.1931999921798706
36000,103.68,0.08300000429153442,0.19290000200271606
36500,105.12,0.08293330669403076,0.1948000192642212
37000,106.56,0.08270001411438,0.19350004196166992
37500,108.0,0.08384990692138683,0.19460004568099976
38000,109.44000000000001,0.0817999839782716,0.19290000200271606
38500,110.88000000000001,0.08196663856506359,0.19429999589920044
39000,112.32000000000001,0.0817999839782716,0.19300001859664917
39500,113.76,0.08121657371520996,0.19310009479522705
40000,115.2,0.0818166732788086,0.19300001859664917
40500,116.64,0.0817166566848756,0.19370001554489136
41000,118.08000000000001,0.08053332567214955,0.19220000505447388
41500,119.52000000000001,0.08034998178482056,0.19530004262924194
42000,120.96000000000001,0.080299973487854,0.19390004873275757
42500,122.4,0.0807499885559082,0.19300001859664917
43000,123.84,0.08046656847000122,0.19440001249313354
43500,125.28,0.07991665601730358,0.19230002164840698
44000,126.72000000000001,0.07973331212997437,0.19310009479522705
44500,128.16,0.07981663942337036,0.19310009479522705
45000,129.6,0.07934999465942383,0.1927000880241394
45500,131.04000000000002,0.07844990491867077,0.19609999656677246
46000,132.48000000000002,0.07854998111724842,0.19310009479522705
46500,133.92000000000002,0.07905000448226918,0.194100022315979
47000,135.36,0.07829999923706044,0.19300001859664917
47500,136.8,0.07741665840148915,0.19220000505447388
48000,138.24,0.07653331756591797,0.1948000192642212
48500,139.68,0.07686656713485718,0.19260001182556152
49000,141.12,0.07583332061767578,0.19380009174346924
49500,142.56,0.07679998874664318,0.19300001859664917
50000,144.0,0.07628333568572998,0.19190001487731934
50500,145.44,0.07576668262481678,0.19370001554489136
51000,146.88,0.07493335008621216,0.1933000087738037
51500,148.32000000000002,0.07625001668930043,0.1940000057220459
52000,149.76000000000002,0.07411664724349976,0.19510000944137573
