move,t_W,train_error,test_error
0,0.0,0.8513833284378052,0.8509000092744828
500,1.4400000000000002,0.25983333587646484,0.2695000171661377
1000,2.8800000000000003,0.23221665620803833,0.2578999996185303
1500,4.32,0.22495001554489136,0.2549999952316284
2000,5.760000000000001,0.15749996900558472,0.20480000972747803
2500,7.2,0.1502833366394043,0.20480000972747803
3000,8.64,0.13359999656677246,0.1980000138282776
3500,10.08,0.13071668148040771,0.1940000057220459
4000,11.520000000000001,0.1281999945640564,0.1934000849723816
4500,12.96,0.12790000438690186,0.19249999523162842
5000,14.4,0.12633323669433594,0.19240009784698486
5500,15.840000000000002,0.12523335218429565,0.19240009784698486
6000,17.28,0.12430000305175781,0.19300001859664917
6500,18.720000000000002,0.12414997816085815,0.19310009479522705
7000,20.16,0.12326663732528687,0.19110000133514404
7500,21.6,0.12295001745223999,0.19160008430480957
8000,23.040000000000003,0.12203323841094971,0.19120001792907715
8500,24.48,0.12193334102630615,0.19139999151229858
9000,25.92,0.12121665477752686,0.19110000133514404
9500,27.360000000000003,0.12096667289733887,0.19120001792907715
10000,28.8,0.12040001153945923,0.19060009717941284
10500,30.240000000000002,0.12043333053588867,0.1902000904083252
11000,31.680000000000003,0.12013334035873413,0.1906999945640564
11500,33.120000000000005,0.1195332407951355,0.1906999945640564
12000,34.56,0.1193000078201294,0.19010001420974731
12500,36.0,0.1191333532333374,0.19160008430480957
13000,37.440000000000005,0.11834996938705444,0.18990004062652588
13500,38.88,0.11856657266616821,0.18980002403259277
14000,40.32,0.11826664209365845,0.19110000133514404
14500,41.760000000000005,0.11825001239776611,0.1906999945640564
15000,43.2,0.11773324012756348,0.19090008735656738
15500,44.64,0.11759990453720093,0.19050002098083496
16000,46.080000000000005,0.11715000867843628,0.1915000081062317
16500,47.52,0.11733335256576538,0.19030004739761353
17000,48.96,0.11673331260681152,0.19090008735656738
17500,50.400000000000006,0.11628323793411255,0.18980002403259277
18000,51.84,0.11653333902359009,0.1908000111579895
18500,53.28,0.11634999513626099,0.1910000443458557
19000,54.720000000000006,0.11578333377838135,0.1908000111579895
19500,56.160000000000004,0.11535000801086426,0.19040000438690186
20000,57.6,0.11531656980514526,0.18980002403259277
20500,59.040000000000006,0.1151999831199646,0.18959999084472656
21000,60.480000000000004,0.1149333119392395,0.19050002098083496
21500,61.92,0.11465001106262207,0.19050002098083496
22000,63.36000000000001,0.11483323574066162,0.19060009717941284
22500,64.8,0.11443334817886353,0.19030004739761353
23000,66.24000000000001,0.11460000276565552,0.1899999976158142
23500,67.68,0.11441665887832642,0.18940001726150513
24000,69.12,0.11470001935958862,0.19090008735656738
24500,70.56,0.11406666040420532,0.18980002403259277
25000,72.0,0.11336666345596313,0.18900001049041748
25500,73.44,0.11349999904632568,0.19010001420974731
26000,74.88000000000001,0.11358332633972168,0.19040000438690186
26500,76.32000000000001,0.1132500171661377,0.1899999976158142
27000,77.76,0.11328333616256714,0.18959999084472656
27500,79.2,0.11344999074935913,0.19050002098083496
28000,80.64,0.1129000186920166,0.1906999945640564
