values,move 0,move 5000,move 10000,move 15000,move 20000,move 25000,move 30000,move 35000,move 40000,move 45000,move 50000
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.029187703138442e-07,0.0
-0.52,0.0,8.029187703138442e-07,8.029187703138442e-07,0.0,0.0,0.0,0.0,1.6058375406276884e-06,0.0,0.0,0.0
-0.5,1.6058375406276884e-06,3.211675081255377e-06,8.029187703138442e-07,2.4087563109415324e-06,1.6058375406276884e-06,2.4087563109415324e-06,0.0,3.211675081255377e-06,3.211675081255377e-06,0.0,3.211675081255377e-06
-0.48,8.029187703138442e-06,7.226268932824598e-06,9.63502524376613e-06,4.014593851569221e-06,4.014593851569221e-06,8.029187703138442e-06,9.63502524376613e-06,4.014593851569221e-06,5.62043139219691e-06,5.62043139219691e-06,8.832106473452286e-06
-0.45999999999999996,2.8102156960984547e-05,2.0875888028159947e-05,3.051091327192608e-05,1.6058375406276883e-05,2.1678806798473795e-05,2.489048187972917e-05,3.051091327192608e-05,2.649631942035686e-05,2.649631942035686e-05,1.846713171721842e-05,3.131383204223992e-05
-0.43999999999999995,7.145977055793214e-05,8.270063334232595e-05,9.072982104546438e-05,7.788312072044288e-05,8.109479580169825e-05,7.547436440950134e-05,6.583933916573523e-05,8.510938965326748e-05,7.62772831798152e-05,7.788312072044288e-05,7.46714456391875e-05
-0.42000000000000004,0.00021999974306599452,0.0002264230932285053,0.00023525519970195766,0.000201532611348776,0.0002392697935535269,0.00023204352462070224,0.00022401433691756378,0.00023686103724258534,0.00024007271232384073,0.00024729898125666535,0.0002513135751082346
-0.4,0.0005764956770853402,0.0006134299405197769,0.00061824745314166,0.0006198532906822877,0.0005644518955306325,0.000592554052491617,0.000587736539869734,0.0005837219460181648,0.0006013861589650693,0.0005869336210994201,0.0006070065903572661
-0.38,0.0014862026438509255,0.0014420421114836642,0.001489414318932181,0.0014926259940134363,0.0014886114001618671,0.0015014581004868886,0.001487808481391553,0.0014548888118086855,0.0014605092432008824,0.0014862026438509255,0.0014597063244305686
-0.36,0.0034220397990776035,0.0034196310427666624,0.0034292660680104283,0.003403572667360386,0.003376273429169715,0.00346298865636361,0.0034758353566886314,0.003355397541141555,0.003447733199727647,0.0034300689867807423,0.003503937513649616
-0.33999999999999997,0.007633348749373717,0.007663056743875329,0.0075707210852892365,0.007615684536426812,0.007642180855847169,0.007463129970067182,0.007521743040300092,0.0077626186713942455,0.007663056743875329,0.007561086060045471,0.007583567785614259
-0.31999999999999995,0.01573399622307009,0.015682609421770004,0.01593633175318918,0.01581348518133116,0.01606801043152065,0.015659324777430903,0.015883339114348465,0.015860857388779678,0.01589457997713286,0.015805455993628023,0.015642463483254314
-0.29999999999999993,0.031148430775555274,0.031315437879780555,0.031586021505376316,0.0312255109775054,0.031100255649336443,0.031218284708572578,0.0316606929510155,0.031529014272684036,0.03158682442414663,0.03137083927493221,0.03148806541539803
