values,move 0,move 5000,move 10000,move 15000,move 20000,move 25000,move 30000,move 35000,move 40000,move 45000,move 50000
-0.48,0.017977351267326972,0.021918076592027318,0.02003282331933041,0.0189416567104739,0.021119172415565043,0.015114142932387803,0.020580413920684455,0.01913435721534922,0.018266402024639958,0.022026470626019687,0.019407349597255926
-0.45999999999999996,0.023173038630027856,0.027870113436363843,0.025395517786256577,0.024096395215888775,0.02679500520291361,0.019636984365565685,0.02624179417016737,0.02493062781824486,0.023107199290862124,0.027743252270654255,0.02493062781824486
-0.43999999999999995,0.029307338035225627,0.03545608997828904,0.032494925553371586,0.031076168086227027,0.03442273352089513,0.02518354723089372,0.03320791742141028,0.03174098482804689,0.02979230097249519,0.03551309721098133,0.03182127670507827
-0.42000000000000004,0.037389518377204986,0.04470491129353447,0.041379221746894505,0.0396802456289104,0.04378316054521417,0.03240018113847473,0.04247761462468384,0.04076177721252315,0.038335356688634706,0.04539622435477469,0.040430171760383535
-0.4,0.04781943320358162,0.05686832774501864,0.05236315052478766,0.050762130496781854,0.05532110327462386,0.04197900206831871,0.05431424313665031,0.05234548631184076,0.04922293521409021,0.05800766948009398,0.05188621677522124
-0.38,0.06154211790701553,0.07237670379363055,0.06711838876684517,0.06501795326370416,0.07062152336172448,0.05459847638134141,0.06902532084634055,0.06749656350766299,0.06315116712272446,0.07401867267892236,0.06600313459487925
-0.36,0.079142097352295,0.0924296000822188,0.08612829357279575,0.08299450161226081,0.09098836088950546,0.07149991649644782,0.08809223288498341,0.08685734381624072,0.08230800606364248,0.09431003584229382,0.08478501047006069
-0.33999999999999997,0.10250623064965754,0.11753285543608114,0.11095775362598106,0.10810096864120441,0.11652519237933726,0.09374156935291161,0.11399599825284865,0.11205534358500009,0.1072763710640921,0.12037518788299215,0.10924031037627976
-0.31999999999999995,0.13453144872239553,0.15157339962230687,0.14427486800015404,0.14029158798062705,0.15053121105843953,0.12415613237240004,0.1471782222736089,0.14613201911588997,0.14076290129880129,0.1557798910599811,0.14199779036754398
-0.29999999999999993,0.17705643555452766,0.195705026913837,0.18761240862784376,0.18476204699322965,0.19537261854292706,0.1658950617283949,0.19160211199753324,0.19167036009300992,0.18610211842088342,0.20042779512082304,0.18688737297825037
-0.28,0.2343462956539624,0.2545188268393275,0.24750693721817668,0.24351803676725747,0.25520612530671616,0.22420462866612814,0.2504962038000551,0.251478173456149,0.24542175717167158,0.2608554617746444,0.2445819041379233
-0.26,0.3117348184118906,0.33255851671998016,0.326180130008607,0.3211241505119407,0.33469668940532593,0.29999694890867257,0.32939581968371395,0.33006224226307446,0.32533867113731807,0.34077799617168303,0.32281027992959976
