values,move 0,move 5000,move 10000,move 15000,move 20000,move 25000,move 30000,move 35000,move 40000,move 45000,move 50000
-0.28,0.059154237484102486,0.05879613571254251,0.058943872766280256,0.05895350779152402,0.05911890905820868,0.058671683303143866,0.05941277732814354,0.05915343456533217,0.05906511350059765,0.05858817975103123,0.0592192739044979
-0.26,0.10554527819529545,0.10597243098110241,0.10540878200434209,0.10541119076065304,0.10558140953995958,0.10542323454220774,0.1053220667771482,0.10570184735550665,0.1058616281907991,0.10595637260569614,0.10554768695160639
-0.24,0.17957358589946157,0.1795647537929881,0.17939774668876285,0.1803989863953442,0.17974059300368686,0.1793150460554205,0.18065511748307433,0.17888387867576197,0.17913679808841085,0.1806775992086431,0.18009387726262494
-0.21999999999999997,0.2921869580298298,0.29320425611181744,0.29362257679115095,0.2924230161483021,0.29226162947546896,0.2921813375984376,0.2930500957079172,0.29278192083863236,0.2920713377269046,0.2923314834084863,0.29347724849372414
-0.19999999999999996,0.45425370306136825,0.45507107436954775,0.45553034390616726,0.45586034352076626,0.4543853817396997,0.4541774257781884,0.45400158656748973,0.45471859302938,0.45536012512686075,0.4553119500006419,0.45527983324982935
-0.17999999999999994,0.6776056319934219,0.6775855590241641,0.6784856309656858,0.6793567978314764,0.6770821289551773,0.6775478218419593,0.6788822728382209,0.6782070181523869,0.6777605953160925,0.677738916509294,0.6782744633290934
-0.16000000000000003,0.9675291620097424,0.9677604026155927,0.9675556583291627,0.9679876286275916,0.9675829575673534,0.9675010598527813,0.9684372631389673,0.9671694544006417,0.9673059505915951,0.9680751467735558,0.9674464613764
-0.14,1.3246048033812503,1.3249677226654322,1.3232253889338512,1.32381071671741,1.3249990364974744,1.323644512531955,1.3248810074382382,1.3251491823075232,1.3243446576996687,1.3245494019860986,1.3242627599850967
-0.12,1.740517529322592,1.7420655567117571,1.7425184028982141,1.740931835408074,1.7401297195565304,1.7389767282023598,1.7408057771611347,1.7387519109466718,1.740220449377576,1.7420767975745415,1.7388578962243533
-0.09999999999999998,2.1971607186444144,2.1952072172762405,2.1951453925309266,2.1990989645559518,2.196264661296744,2.1970491129353404,2.197860863812128,2.196592252155032,2.1967873614162183,2.194059043434692,2.1969495510078216
-0.07999999999999996,2.664517253118534,2.665164405647407,2.66335542965789,2.666584768952092,2.6629909045361675,2.6634236777533666,2.6635392980562917,2.6636460862527436,2.665952068961085,2.6628760871520125,2.6629804665921535
-0.05999999999999994,3.1109481186007346,3.1075750568466463,3.1124046132500838,3.1062630875759534,3.106674181986354,3.1099428643003018,3.1060904600403356,3.1066372477229196,3.106856444547215,3.110492060739196,3.1084414061998147
-0.040000000000000036,3.4863367312855855,3.4831025744787616,3.4837858583522987,3.4876647589316847,3.488221181639512,3.4882500867152433,3.4894825670276752,3.4873572410426545,3.4881858532136185,3.4892224213460934,3.4861608920748868
-0.020000000000000018,3.7669688852918095,3.766185236571983,3.763069108824395,3.767409687696712,3.764210056397011,3.7671896879536457,3.765235383666702,3.7613894027568984,3.765721952441512,3.763780494854893,3.7665361120746104
0.0,3.914877763646404,3.910981198854071,3.910915359514905,3.9130085687491136,3.9119720006166383,3.9145052093369785,3.9080473336673442,3.9144008298968376,3.91425389576187,3.9137127285106788,3.9123565987076185
0.020000000000000018,3.9134092252155,3.9143365963952124,3.9143157205071843,3.9121719273904465,3.91310251024524,3.9111811256278792,3.9131627291530138,3.9153699528526063,3.9106905422592173,3.9111393738518228,3.914163968859595
0.040000000000000036,3.76566494520882,3.765560565768679,3.7662759663930285,3.7668436299636405,3.767093337701208,3.7651944348094157,3.767341439601235,3.763457721509227,3.7656866240156184,3.7636520278516428,3.763666480389509
0.06000000000000005,3.4864491399134105,3.4858276807851873,3.4868048329286596,3.4852576084582645,3.4864346873755445,3.489089136830202,3.4870432998034424,3.490500668028414,3.4874543942138434,3.4866996505697485,3.486811256278822
0.08000000000000007,3.1111705271001115,3.108456661656451,3.1075686334964834,3.106671773230043,3.1098995066867046,3.109420967099598,3.1078424287971607,3.110762644364792,3.107240239719425,3.1074682686501944,3.1073799475854598
0.10000000000000009,2.6664314114669625,2.663699078891584,2.6637809766061564,2.6630760139258207,2.6630864518698347,2.6642803920812916,2.6618049935124137,2.6644377641602732,2.665281631787873,2.666304550301253,2.6658171786076723
0.1200000000000001,2.1951863413882124,2.1980583818296253,2.1955131293277304,2.193885612980304,2.199726044115567,2.195248969052297,2.199014658085069,2.1961915956886453,2.1968540036741544,2.1988805706504264,2.197157506969333
0.14000000000000012,1.7371926426947224,1.7397788440539033,1.739762785678497,1.738604173892934,1.7423192790431763,1.7401602304698025,1.7409494996210209,1.740565704448811,1.7398944643568286,1.7403553397309885,1.7403882594005715
0.15999999999999992,1.3227765573412602,1.3251379414447535,1.3262764802610585,1.324384000719429,1.3260050937166925,1.324786263023356,1.323652541719673,1.3233289654552363,1.3239062640510921,1.3239865559281234,1.3246778689893637
0.17999999999999994,0.9661216454053768,0.9685432484166433,0.967595804267673,0.9675733225421043,0.9665383602471697,0.9670409873973862,0.9674914248275323,0.9679306213948938,0.9676945632764216,0.9672625929779928,0.9672738338407771
0.19999999999999996,0.6770403771791209,0.6790396449172024,0.6788894991071537,0.6782519816035245,0.6775526393545812,0.677887456481802,0.677628916637761,0.6793070168677169,0.677974171708996,0.6770749026862445,0.6779950475970241
0.21999999999999997,0.4547948703125598,0.455775234131113,0.4551770596472292,0.4551369137087135,0.45521479682943394,0.45556808108837205,0.4552356727174621,0.454828592900913,0.45470895800413624,0.4544335568659186,0.45519713261648703
0.24,0.29226564406932054,0.29243345409231614,0.29244710371141147,0.2926092933030149,0.29195732326152,0.2926052787091633,0.292865424390745,0.29238527896609734,0.29252016931951,0.2917694402692666,0.29286221271566376
0.26,0.1794017612826144,0.17961292891920697,0.18011314731311248,0.17954789249881153,0.17931825773050178,0.17958402384347566,0.17934154237484087,0.1797959943988385,0.17999190657879507,0.1797654834855666,0.18024402307267362
0.28,0.10503462185737585,0.1050089284567258,0.10602702945748375,0.10563038758494872,0.10535016893410919,0.10555089862668765,0.10572593491861607,0.10539754114155771,0.10591622666718044,0.10574199329402234,0.10582870852121623
0.30000000000000004,0.0592377410362148,0.0591622666718053,0.05902737631839257,0.05926584319317578,0.05905467555658324,0.05912452948960054,0.0588202232756516,0.05896635449184871,0.05892058812194083,0.059360587608072814,0.05890854434038612
0.32000000000000006,0.03147361287753238,0.03143748153286826,0.0317995978982798,0.031155657044488097,0.03156353977980753,0.03133310209272746,0.03142062023869167,0.031565145617348155,0.03142302899500261,0.031696021376909314,0.03154748140440125
0.3400000000000001,0.0157749450803561,0.016101733019873832,0.016006988604976798,0.01578377718682955,0.01599735357973303,0.015951587209825143,0.016033484924397153,0.015713923253812247,0.015811076425020217,0.016153922739944232,0.0157227553602857
0.3600000000000001,0.0075859765419252,0.007783494559422406,0.00761327578011587,0.0076301370742924614,0.007516925527678209,0.007699188088539452,0.0076285312367518334,0.007614881617656498,0.007625319561670578,0.0075337868218548,0.00754422476586888
0.3800000000000001,0.0035312367518402867,0.0034750324379183174,0.003408390179982269,0.0035207988078262064,0.003492696650865222,0.003470214925296434,0.0033586092162228103,0.0033786821854806565,0.003471017844066748,0.0033529887848306136,0.0034413098495651357
0.40000000000000013,0.001508684369419713,0.0014308012486992704,0.001483793887539984,0.001487808481391553,0.001509487288190027,0.0014460567053352334,0.0015062756131087717,0.0014982464254056332,0.0014075166043601688,0.0015472244703947776,0.001468538430904021
0.41999999999999993,0.0005933569712619375,0.000617444534371353,0.0005756927583150327,0.000617444534371353,0.0005724810832337772,0.0006214591282229223,0.0006262766408448054,0.0005708752456931495,0.0005853277835587989,0.0006270795596151193,0.0006134299405197838
0.43999999999999995,0.00023204352462070097,0.00026094860035199934,0.00023364936216132865,0.00021919682429567946,0.00020233553011908873,0.00023124060585038713,0.0002183939055253656,0.00020474428643003028,0.00022080266183630714,0.00022963476830975945,0.00023525519970195636
0.45999999999999996,9.394149612671976e-05,6.90510142469906e-05,7.226268932824598e-05,8.912398350483671e-05,7.46714456391875e-05,8.992690227515056e-05,7.62772831798152e-05,6.744517670636291e-05,7.868603949075673e-05,7.306560809855982e-05,9.313857735640592e-05
0.48,2.489048187972917e-05,2.1678806798473795e-05,2.9707994501612235e-05,2.8102156960984547e-05,3.211675081255377e-05,1.766421294690457e-05,2.9707994501612235e-05,2.248172556878764e-05,2.890507573129839e-05,3.45255071234953e-05,3.211675081255377e-05
0.5,7.226268932824598e-06,4.817512621883065e-06,2.4087563109415324e-06,1.0437944014079974e-05,6.423350162510754e-06,9.63502524376613e-06,8.832106473452286e-06,9.63502524376613e-06,4.817512621883065e-06,1.2043781554707662e-05,9.63502524376613e-06
0.52,8.029187703138442e-07,2.4087563109415324e-06,8.029187703138442e-07,3.211675081255377e-06,2.4087563109415324e-06,4.014593851569221e-06,1.6058375406276884e-06,3.211675081255377e-06,4.014593851569221e-06,1.6058375406276884e-06,1.6058375406276884e-06
0.54,0.0,8.029187703138442e-07,1.6058375406276884e-06,0.0,0.0,0.0,8.029187703138442e-07,8.029187703138442e-07,1.6058375406276884e-06,0.0,0.0
