epoch,t_W,train_error,val_error,test_error
99,65.1377405349,0.0595800280570983,0.2039000391960144,0.204300045967102
100,65.79569751000001,0.0556600093841552,0.1972000002861023,0.2006000876426696
101,66.4536544851,0.0535200238227844,0.1958000063896179,0.2006000876426696
102,67.11161146020001,0.0572600364685058,0.2019000053405761,0.2050000429153442
103,67.7695684353,0.0569201111793518,0.1963000893592834,0.2057000398635864
104,68.42752541040001,0.053360104560852,0.1991000175476074,0.2027000188827514
105,69.0854823855,0.0482200384140014,0.1985999941825866,0.2041000127792358
106,69.74343936060001,0.0556600093841552,0.2003999948501587,0.2055000066757202
107,70.40139633570001,0.0438801050186157,0.1960999965667724,0.2005000114440918
108,71.0593533108,0.0516000390052795,0.2037000060081482,0.2079000473022461
109,71.71731028590001,0.0449000000953674,0.1960999965667724,0.2026000022888183
110,72.375267261,0.0464200377464294,0.195900022983551,0.2006000876426696
111,73.03322423610001,0.0447400212287902,0.1966000199317932,0.2062000036239624
112,73.6911812112,0.0487400293350219,0.1994000077247619,0.2021999955177307
113,74.34913818630001,0.0475800037384033,0.1971000432968139,0.2054000496864318
114,75.0070951614,0.0443400144577026,0.199500024318695,0.2032999992370605
115,75.66505213650001,0.0441401004791259,0.2028999924659729,0.2056000232696533
116,76.3230091116,0.0401999950408935,0.1960999965667724,0.204300045967102
117,76.98096608670001,0.0366401076316833,0.1978999972343444,0.2014999985694885
118,77.63892306180001,0.0405001044273376,0.1987000107765197,0.2046000957489013
119,78.2968800369,0.0419400334358215,0.2017000913619995,0.2082000970840454
120,78.95483701200001,0.0360400080680847,0.1996999979019165,0.2023000121116638
121,79.6127939871,0.0421600341796875,0.1983000040054321,0.2023000121116638
122,80.27075096220001,0.0394001007080078,0.2001000046730041,0.2052000164985656
123,80.9287079373,0.0340999960899353,0.1996999979019165,0.204800009727478
124,81.58666491240001,0.0387400388717651,0.2003000974655151,0.2028000950813293
125,82.2446218875,0.0376800298690795,0.1969000101089477,0.2052000164985656
126,82.90257886260001,0.0335000157356262,0.1962000131607055,0.2014999985694885
127,83.5605358377,0.0342600345611572,0.1981000900268554,0.2008000016212463
128,84.21849281280001,0.0346601009368896,0.2016000151634216,0.2045000195503235
129,84.87644978790001,0.0304000377655029,0.20250004529953,0.2068000435829162
130,85.534406763,0.0339800119400024,0.2077000141143798,0.2105000019073486
131,86.19236373810001,0.0311400294303894,0.2059000134468078,0.2091000080108642
132,86.8503207132,0.036620020866394,0.2009000182151794,0.2045000195503235
133,87.50827768830001,0.0303601026535034,0.1973000168800354,0.2021000981330871
134,88.1662346634,0.0361000299453735,0.1994000077247619,0.2046000957489013
135,88.82419163850001,0.0278800129890441,0.2042000889778137,0.2031000852584839
136,89.4821486136,0.0332800149917602,0.2014999985694885,0.2077000141143798
137,90.14010558870001,0.0355600118637084,0.2056000232696533,0.2131000161170959
138,90.7980625638,0.0256600379943847,0.203000009059906,0.2060000896453857
139,91.45601953890001,0.0354800224304199,0.2003999948501587,0.2071999907493591
140,92.11397651400002,0.0262401103973388,0.2003999948501587,0.2016000151634216
141,92.77193348910001,0.025360107421875,0.1962000131607055,0.2014000415802002
142,93.42989046420001,0.0255600214004516,0.1999000906944275,0.2053000926971435
143,94.0878474393,0.0295000076293945,0.2003999948501587,0.2053000926971435
144,94.74580441440001,0.0338200330734252,0.2021000981330871,0.2111000418663025
145,95.4037613895,0.0272400379180908,0.2050999999046325,0.2039999961853027
146,96.06171836460001,0.0287200212478637,0.2000000476837158,0.2052000164985656
147,96.7196753397,0.0236999988555908,0.1980000138282776,0.2049000859260559
148,97.37763231480001,0.0314800143241882,0.2046999931335449,0.2089000940322876
149,98.0355892899,0.0278201103210449,0.2013000845909118,0.2046999931335449
150,98.69354626500001,0.0240001082420349,0.2003999948501587,0.2039000391960144
151,99.35150324010002,0.0238600373268127,0.1978999972343444,0.2044000029563903
152,100.00946021520001,0.0235601067543029,0.2039000391960144,0.2081000208854675
153,100.66741719030001,0.021340012550354,0.2021999955177307,0.2039000391960144
154,101.3253741654,0.0237600207328796,0.2012000083923339,0.2081000208854675
155,101.98333114050001,0.0317201018333435,0.2057999968528747,0.2082000970840454
156,102.6412881156,0.0319401025772094,0.2045000195503235,0.2054000496864318
157,103.29924509070001,0.0206400156021118,0.2010999917984008,0.2028999924659729
158,103.9572020658,0.0226200222969055,0.1978999972343444,0.2028000950813293
159,104.61515904090001,0.0210000276565551,0.1965000033378601,0.2037000060081482
160,105.27311601600002,0.0184400081634521,0.2055000066757202,0.2050999999046325
161,105.93107299110001,0.0241400003433227,0.200700044631958,0.2086000442504882
162,106.58902996620002,0.0263000130653381,0.2023000121116638,0.2041000127792358
163,107.24698694130001,0.0252600312232971,0.203000009059906,0.210099995136261
164,107.90494391640001,0.0201401114463806,0.2036000490188598,0.2079000473022461
165,108.56290089150001,0.0213000178337097,0.2009000182151794,0.2046000957489013
166,109.22085786660001,0.0276200175285339,0.206100046634674,0.2082000970840454
167,109.8788148417,0.0214400291442871,0.2024000883102417,0.2053000926971435
168,110.53677181680001,0.0170400142669677,0.1999000906944275,0.2062000036239624
169,111.1947287919,0.0205801129341125,0.2005000114440918,0.208400011062622
170,111.85268576700001,0.0213600993156433,0.2017000913619995,0.2073000073432922
171,112.51064274210002,0.0175600051879882,0.1982000470161438,0.2049000859260559
172,113.16859971720001,0.0188601016998291,0.2035000920295715,0.2064000964164734
173,113.82655669230002,0.0160000324249267,0.203000009059906,0.2073000073432922
174,114.48451366740001,0.0150200128555297,0.2010999917984008,0.2062000036239624
175,115.14247064250002,0.0150800347328186,0.2060000896453857,0.2091000080108642
176,115.80042761760001,0.0167000293731689,0.2008000016212463,0.2050999999046325
177,116.45838459270001,0.0225200057029724,0.2001000046730041,0.2096000909805297
178,117.1163415678,0.0221400260925292,0.2046999931335449,0.2127000093460083
179,117.77429854290001,0.0204800367355346,0.2035000920295715,0.2046000957489013
180,118.432255518,0.0153800249099731,0.1996999979019165,0.2075999975204467
181,119.09021249310001,0.0173400044441223,0.200700044631958,0.2060000896453857
182,119.74816946820002,0.0197600126266479,0.2035000920295715,0.20660001039505
183,120.40612644330001,0.0198799967765808,0.1999000906944275,0.2107999920845031
184,121.06408341840002,0.0227800011634826,0.2031000852584839,0.2086000442504882
185,121.72204039350001,0.0175400376319885,0.2008000016212463,0.2124000191688537
186,122.37999736860002,0.0164400339126586,0.1975000500679016,0.2039000391960144
187,123.03795434370001,0.0128400325775146,0.2018000483512878,0.2050000429153442
188,123.69591131880001,0.0300601124763488,0.2027000188827514,0.2143000960350036
189,124.3538682939,0.0144400000572204,0.1975000500679016,0.2064999938011169
190,125.01182526900001,0.030239999294281,0.2016000151634216,0.2120000123977661
191,125.6697822441,0.0194600224494934,0.1999000906944275,0.2093000411987304
192,126.32773921920001,0.0155400037765502,0.2003000974655151,0.2078000903129577
193,126.98569619430002,0.0148400068283081,0.2028999924659729,0.2096000909805297
194,127.64365316940001,0.0132001042366027,0.2017000913619995,0.2079000473022461
195,128.30161014450002,0.0148400068283081,0.2032000422477722,0.2107999920845031
196,128.95956711960002,0.0235601067543029,0.2020000219345092,0.2110000848770141
197,129.6175240947,0.0153200030326843,0.2012000083923339,0.2054000496864318
198,130.2754810698,0.0154200196266174,0.1996000409126281,0.2012000083923339
199,130.93343804490002,0.0203199982643127,0.2093999981880188,0.2125000953674316
200,131.59139502000002,0.0185800194740295,0.2049000859260559,0.2071999907493591
201,132.2493519951,0.0107001066207885,0.2052000164985656,0.2087000012397766
202,132.9073089702,0.0203199982643127,0.2026000022888183,0.2120000123977661
203,133.5652659453,0.0143200159072875,0.2057000398635864,0.2078000903129577
204,134.22322292040002,0.0125600099563598,0.2039000391960144,0.2071999907493591
205,134.88117989550003,0.0108000040054321,0.1980000138282776,0.208400011062622
206,135.5391368706,0.0122600197792053,0.2026000022888183,0.204800009727478
207,136.1970938457,0.0138201117515563,0.2003999948501587,0.2092000842094421
208,136.85505082080002,0.021120011806488,0.2013000845909118,0.2060000896453857
209,137.51300779590002,0.0124000310897827,0.2019000053405761,0.2071000933647155
210,138.170964771,0.0176801085472106,0.2001000046730041,0.2087000012397766
211,138.8289217461,0.0123800039291381,0.2008000016212463,0.2067000865936279
212,139.48687872120001,0.0095601081848144,0.2002000212669372,0.2049000859260559
213,140.14483569630002,0.0104600191116333,0.2005000114440918,0.2097000479698181
214,140.80279267140003,0.0101600289344787,0.2010999917984008,0.2078000903129577
215,141.4607496465,0.0112600326538085,0.2032000422477722,0.2057999968528747
216,142.1187066216,0.0103999972343444,0.1978000402450561,0.2036000490188598
217,142.77666359670002,0.0110400319099426,0.20250004529953,0.2115000486373901
218,143.43462057180002,0.0112800002098083,0.1996999979019165,0.2095000147819519
219,144.0925775469,0.0131000280380249,0.2039000391960144,0.208400011062622
220,144.750534522,0.0109601020812988,0.2046000957489013,0.2082000970840454
221,145.40849149710002,0.0109400153160095,0.1998000144958496,0.2063000202178955
222,146.06644847220002,0.0121999979019165,0.1969000101089477,0.2068000435829162
223,146.7244054473,0.0075801014900207,0.2032000422477722,0.2053000926971435
224,147.3823624224,0.0088400244712829,0.2009000182151794,0.2069000005722046
225,148.0403193975,0.0132200121879577,0.2070000171661377,0.2102000117301941
226,148.69827637260002,0.0135800242424011,0.2010000944137573,0.2091000080108642
227,149.35623334770003,0.0121400356292724,0.199500024318695,0.2093000411987304
