Dt_W,"d2, avg","d2, std"
0.049235594042359644,0.0,0.0
17.586472178728428,42.10375896453857,0.21031757945848273
35.1237087634145,68.80697356259145,0.36589258510725087
52.66094534810056,89.3350315990064,0.48911085261810544
70.19818193278664,106.27569993658098,0.5932256217505241
87.73541851747271,120.79707287453316,0.6618825523751847
105.27265510215877,133.48552561614474,0.7443876623330334
122.80989168684484,144.79286624622995,0.8220909426811586
140.34712827153092,154.97991297594922,0.9008623973907387
157.884364856217,164.22815631187126,0.9714111661564994
175.42160144090306,172.69367571958563,1.0345822687207007
192.9588380255891,180.47867100156586,1.0937613806143158
210.49607461027517,187.66468135213356,1.162239057542843
228.03331119496124,194.3486089706421,1.204608497869762
245.5705477796473,200.60290341260958,1.2498363963945829
263.10778436433344,206.4911105816181,1.3123160201417094
280.6450209490195,212.00571123089708,1.3756257916811276
298.1822575337056,217.2191318995516,1.437939644383334
315.71949411839165,222.1228549809001,1.507292467901668
333.2567307030777,226.75596234477158,1.5729589115946756
350.7939672877638,231.18727410475978,1.6265695704032461
368.33120387244986,235.39297616141184,1.6759383587387369
385.8684404571359,239.39345378260458,1.6741136712145381
403.40567704182195,243.20181532386397,1.6995398764063707
420.942913626508,246.8573219492117,1.733429264174904
438.4801502111941,250.37861920785213,1.7444789859675156
456.01738679588016,253.76171453302558,1.7351421111226795
473.5546233805662,257.03424189212546,1.7396272215847461
491.0918599652523,260.18604074555003,1.7341220987219852
508.62909654993837,263.2076853583841,1.7748154183114777
526.1663331346244,266.12393785314805,1.814535025788053
543.7035697193105,268.92971869574654,1.828133767303222
561.2408063039966,271.62364792380635,1.85326364549619
578.7780428886826,274.2478682105221,1.8609222657209263
596.3152794733687,276.76614437031833,1.8775431237468934
613.8525160580548,279.22140342310854,1.941335583512756
631.3897526427409,281.58691463830337,2.006323356462615
648.9269892274269,283.87170294559365,2.0589113207108745
666.464225812113,286.0848724017125,2.069054288607643
684.0014623967991,288.2257861654267,2.0403782204415846
701.5386989814851,290.3043912105633,2.07400627085126
719.0759355661712,292.3056930541992,2.0910279973239394
736.6131721508573,294.24418339674077,2.093319164690043
754.1504087355434,296.1591696332591,2.089712073674393
771.6876453202293,298.0257864035521,2.1023856123570623
789.2248819049154,299.845091342926,2.1035343850437034
806.7621184896014,301.6042827531403,2.1332836811346083
824.2993550742875,303.30374710203154,2.143456596179063
