values,move 0,move 5000,move 10000,move 15000,move 20000,move 25000,move 30000,move 35000,move 40000,move 45000,move 50000
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.54,0.0,0.0,8.029187703138442e-07,0.0,0.0,0.0,0.0,8.029187703138442e-07,0.0,0.0,0.0
-0.52,8.029187703138442e-07,0.0,8.029187703138442e-07,0.0,0.0,1.6058375406276884e-06,8.029187703138442e-07,8.029187703138442e-07,8.029187703138442e-07,8.029187703138442e-07,8.029187703138442e-07
-0.5,4.014593851569221e-06,1.6058375406276884e-06,0.0,2.4087563109415324e-06,2.4087563109415324e-06,0.0,3.211675081255377e-06,1.6058375406276884e-06,2.4087563109415324e-06,1.6058375406276884e-06,1.6058375406276884e-06
-0.48,8.029187703138442e-06,1.124086278439382e-05,5.62043139219691e-06,9.63502524376613e-06,9.63502524376613e-06,5.62043139219691e-06,1.2043781554707662e-05,8.832106473452286e-06,1.0437944014079974e-05,8.832106473452286e-06,5.62043139219691e-06
-0.45999999999999996,2.890507573129839e-05,2.72992381906707e-05,3.3722588353181455e-05,3.131383204223992e-05,2.4087563109415323e-05,3.211675081255377e-05,3.131383204223992e-05,3.3722588353181455e-05,1.766421294690457e-05,2.489048187972917e-05,2.890507573129839e-05
-0.43999999999999995,7.62772831798152e-05,6.583933916573523e-05,8.751814596420902e-05,9.153273981577822e-05,9.313857735640592e-05,8.430647088295364e-05,7.948895826107057e-05,7.948895826107057e-05,8.270063334232595e-05,8.270063334232595e-05,7.948895826107057e-05
-0.42000000000000004,0.0002312406058503884,0.0002328464433910161,0.00022080266183630836,0.00022562017445819146,0.00023204352462070224,0.0002095617990519145,0.0002216055806066222,0.00020554720520034526,0.00021919682429568068,0.00021518223044411143,0.00023525519970195766
-0.4,0.0005572256265978079,0.0005973715651135,0.0006134299405197769,0.0005965686463431861,0.0005756927583150263,0.000602991996505697,0.0006021890777353831,0.0006037949152760107,0.0006062036715869523,0.0005821161084775371,0.0006021890777353831
-0.38,0.0014484654616461748,0.0014396333551727227,0.0015175164758931654,0.0014926259940134363,0.001443647949024292,0.0014645238370524516,0.0014982464254056332,0.001442845030253978,0.0014853997250806117,0.0014083195231304828,0.0015207281509744207
-0.36,0.003462185737593296,0.003569776852815351,0.003407587261211955,0.0034421127683354497,0.003434886499402625,0.003497514163487105,0.003396346398427561,0.0035151783764340097,0.003420433961536976,0.0035063462699605574,0.0034605799000526683
-0.33999999999999997,0.007516925527678209,0.00759641448593928,0.0076437866933877965,0.007716049382716043,0.007565903572667354,0.007443859919579649,0.0076317429118330895,0.007592399892087711,0.00768634138821443,0.007732910676892634,0.0077353194332035755
-0.31999999999999995,0.0159491784535142,0.015767718811423272,0.015904215002376626,0.015888156626970348,0.01599976233604397,0.015796623887154568,0.015792609293303,0.015754872111098252,0.015956404722447026,0.015891368302051602,0.01589297413959223
-0.29999999999999993,0.03170244472707182,0.031399744350663505,0.031427043588854175,0.031274489022494543,0.03132828458010557,0.031226313896275715,0.0313411312804306,0.03152499967883247,0.031266459834791406,0.031480839146465205,0.031296970748063334
