move,t_W,train_error,test_error
18500,53.28,0.12453323602676392,0.19249999523162842
19000,54.720000000000006,0.12413334846496582,0.19260001182556152
19500,56.160000000000004,0.12406665086746216,0.19260001182556152
20000,57.6,0.12369990348815918,0.19260001182556152
20500,59.040000000000006,0.12393331527709961,0.19190001487731934
21000,60.480000000000004,0.12344998121261597,0.19290000200271606
21500,61.92,0.12328332662582397,0.19380009174346924
22000,63.36000000000001,0.12303334474563599,0.19249999523162842
22500,64.8,0.12258332967758179,0.19220000505447388
23000,66.24000000000001,0.12268334627151489,0.19310009479522705
23500,67.68,0.12216657400131226,0.19249999523162842
24000,69.12,0.12239998579025269,0.19200009107589722
24500,70.56,0.1218000054359436,0.1927000880241394
25000,72.0,0.12213331460952759,0.19139999151229858
25500,73.44,0.12164998054504395,0.19160008430480957
26000,74.88000000000001,0.1214333176612854,0.19249999523162842
26500,76.32000000000001,0.1211666464805603,0.19200009107589722
27000,77.76,0.12094998359680176,0.19110000133514404
27500,79.2,0.12086665630340576,0.19310009479522705
28000,80.64,0.12070000171661377,0.19120001792907715
28500,82.08,0.12035000324249268,0.19230002164840698
29000,83.52000000000001,0.12041664123535156,0.19139999151229858
29500,84.96000000000001,0.12040001153945923,0.19230002164840698
30000,86.4,0.11968332529067993,0.19179999828338623
30500,87.84,0.1194833517074585,0.19249999523162842
31000,89.28,0.11971664428710938,0.19179999828338623
31500,90.72,0.12000000476837158,0.19060009717941284
32000,92.16000000000001,0.11941665410995483,0.19290000200271606
32500,93.60000000000001,0.11923331022262573,0.19230002164840698
33000,95.04,0.11943334341049194,0.19120001792907715
33500,96.48,0.11928331851959229,0.19160008430480957
34000,97.92,0.11914998292922974,0.19179999828338623
34500,99.36,0.1188666820526123,0.19139999151229858
35000,100.80000000000001,0.11855000257492065,0.19210004806518555
35500,102.24000000000001,0.11843323707580566,0.19179999828338623
36000,103.68,0.1188499927520752,0.19060009717941284
36500,105.12,0.1184166669845581,0.19230002164840698
37000,106.56,0.118233323097229,0.19139999151229858
37500,108.0,0.11846667528152466,0.19260001182556152
38000,109.44000000000001,0.11781668663024902,0.19190001487731934
38500,110.88000000000001,0.11763334274291992,0.19210004806518555
39000,112.32000000000001,0.1177833080291748,0.19240009784698486
39500,113.76,0.11753332614898682,0.19130009412765503
40000,115.2,0.11699998378753662,0.19139999151229858
40500,116.64,0.11661666631698608,0.19050002098083496
41000,118.08000000000001,0.11696666479110718,0.19300001859664917
41500,119.52000000000001,0.11666667461395264,0.1927000880241394
42000,120.96000000000001,0.11666667461395264,0.1917000412940979
42500,122.4,0.11633330583572388,0.19120001792907715
43000,123.84,0.11643332242965698,0.19240009784698486
43500,125.28,0.11611664295196533,0.19350004196166992
44000,126.72000000000001,0.11624997854232788,0.19160008430480957
44500,128.16,0.11571663618087769,0.19110000133514404
45000,129.6,0.11549997329711914,0.1915000081062317
45500,131.04000000000002,0.11558324098587036,0.19350004196166992
46000,132.48000000000002,0.1157999038696289,0.19280004501342773
46500,133.92000000000002,0.11563330888748169,0.19220000505447388
47000,135.36,0.1154666543006897,0.19249999523162842
47500,136.8,0.11483323574066162,0.19200009107589722
48000,138.24,0.11536663770675659,0.19190001487731934
48500,139.68,0.11454999446868896,0.19280004501342773
49000,141.12,0.11458331346511841,0.19240009784698486
49500,142.56,0.11486667394638062,0.19160008430480957
50000,144.0,0.11453330516815186,0.19240009784698486
50500,145.44,0.11441665887832642,0.19260001182556152
51000,146.88,0.11443334817886353,0.19290000200271606
51500,148.32000000000002,0.11426657438278198,0.19240009784698486
52000,149.76000000000002,0.11453330516815186,0.1933000087738037
