Dt_W,"d2, avg","d2, std"
1.330869966340684,0.0,0.0
53.300156083237596,61772.23171875,98.19165436793602
105.2694422001345,103981.25276199495,157.87082296360185
157.23872831703142,132676.84757653062,220.23869460100713
209.20801443392833,152263.69909793814,249.55621440926217
261.17730055082524,165694.5333658854,272.0280915846462
313.14658666772215,174917.92088815788,274.45536376480754
365.11587278461906,181287.52044547873,256.9019633882406
417.08515890151597,185699.25453629033,285.4059189137738
469.0544450184129,188799.0534986413,282.2941242824871
521.0237311353097,190975.14440247254,283.44065610805836
572.9930172522066,192506.66284722224,297.1048613048776
624.9623033691036,193598.49719101124,282.3612778349809
676.9315894860005,194385.4969815341,284.31532466609633
728.9008756028974,194944.7203663793,288.48017522105204
780.8701617197943,195361.36282703487,261.23465289616576
832.8394478366912,195674.98216911763,280.25165729861
884.8087339535881,195889.56994047618,275.135493737081
936.778020070485,196035.38968373495,303.1422472051698
988.7473061873819,196154.5213414634,330.81535917796526
1040.716592304279,196263.9770447531,292.54249945446577
1092.6858784211759,196343.7146484375,288.7558702830952
1144.6551645380728,196396.95015822785,295.3715842695987
1196.6244506549697,196473.65104166666,305.99775139466374
1248.5937367718666,196519.9833603896,307.51602532607336
1300.5630228887635,196542.5425575658,267.87051522201955
1352.5323090056604,196553.80916666667,253.0657628511422
1404.5015951225573,196550.46537162163,261.3166916189333
1456.4708812394542,196569.046875,264.65522779952033
1508.4401673563511,196566.70225694444,273.71616194896495
1560.409453473248,196561.8721390845,279.31739738954735
1612.378739590145,196582.6066964286,271.5246625935922
1664.3480257070419,196588.27694746378,279.88553151218605
1716.3173118239388,196602.8125,261.7848144916031
1768.2865979408357,196623.29570895524,262.8091806934267
1820.2558840577326,196644.2724905303,277.3349954754759
1872.2251701746295,196627.0105769231,290.8437020381086
1924.1944562915264,196610.29809570312,278.9717076809163
1976.1637424084233,196572.39657738095,266.7917880904428
2028.1330285253202,196558.62878024194,265.8492770512309
2080.102314642217,196579.68570696723,272.2458453930548
2132.071600759114,196596.72473958333,283.3359731096151
2184.040886876011,196636.79608050847,304.43302445416157
2236.010172992908,196656.63927801725,255.61145331348058
2287.979459109805,196642.03125,295.87898665334427
2339.9487452267017,196623.9029017857,334.5865134216827
2391.9180313435986,196611.33948863635,284.0741574649209
2443.8873174604955,196614.00376157407,254.6007710973525
2495.8566035773924,196637.01061320756,288.8262001519498
2547.8258896942893,196622.3203125,265.80865343150515
2599.7951758111863,196622.57536764705,240.6438678842529
2651.764461928083,196614.448125,225.72049828081768
2703.73374804498,196613.0943877551,202.36310013948358
2755.703034161877,196629.0263671875,236.2441505239474
2807.672320278774,196648.97440159574,245.60907958397027
2859.641606395671,196644.2785326087,258.75529884451794
2911.6108925125677,196645.00590277778,271.5620668167353
2963.5801786294646,196636.51704545456,291.5313179816269
3015.5494647463615,196630.09702034883,284.228871791297
3067.5187508632584,196599.50148809524,315.4607523597945
3119.4880369801554,196583.39405487804,352.4737773757381
3171.4573230970523,196608.0703125,346.2858086071039
3223.426609213949,196645.47195512822,307.8679437892884
3275.395895330846,196651.34251644736,310.4093987199847
3327.365181447743,196668.28927364864,310.8816498934392
3379.33446756464,196671.93359375,277.88551827217344
3431.303753681537,196665.64866071427,273.3179210563836
3483.2730397984337,196625.296875,217.78290948967012
3535.2423259153306,196602.66145833334,242.5696810907369
3587.2116120322275,196578.40869140625,290.8643182871868
3639.1808981491245,196568.8306451613,288.73124535694967
3691.1501842660214,196595.828125,304.6943854991219
3743.1194703829183,196604.8776939655,285.793645067734
3795.088756499815,196654.38950892858,267.2143243090495
3847.058042616712,196680.95659722222,279.9474643514864
3899.027328733609,196688.72776442306,300.4329061837835
3950.996614850506,196733.09375,320.8763564869555
4002.965900967403,196786.54036458334,299.1733834705401
4054.9351870842997,196800.80298913043,354.1776447562342
4106.904473201196,196782.8984375,326.83562023613683
4158.873759318093,196777.67410714287,290.5235955517305
4210.84304543499,196704.5296875,230.9798771747616
4262.812331551887,196662.17351973685,270.16734741249434
4314.781617668784,196694.05902777778,231.57000542850741
4366.750903785681,196718.33363970587,283.86905794649715
4418.720189902578,196707.51171875,264.5982840795953
4470.689476019475,196740.14166666666,244.28060040441395
4522.6587621363715,196773.0814732143,353.9023455111491
4574.628048253268,196762.6766826923,380.1703372548266
4626.597334370165,196710.72265625,361.39000405535285
4678.566620487062,196735.13210227274,352.98241316036774
4730.535906603959,196776.384375,416.88077987466187
4782.505192720856,196779.33680555556,469.17812394142464
4834.474478837753,196818.76171875,533.1844745908326
4886.44376495465,196894.19419642858,576.8341133272812
4938.413051071547,196806.16145833334,516.0890180637175
4990.382337188444,196804.8125,437.6175796241437
5042.351623305341,196897.6875,327.0181336580755
5094.3209094222375,197001.01041666666,126.69118607769961
5146.290195539134,197062.203125,363.9375
5198.259481656031,197184.953125,0.0
