values,move 0,move 5000,move 10000,move 15000,move 20000,move 25000,move 30000,move 35000,move 40000,move 45000,move 50000
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.92,2.408756310941546e-06,3.2116750812553946e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9,4.014593851569221e-06,4.817512621883065e-06,8.029187703138442e-06,5.62043139219691e-06,3.211675081255377e-06,0.0,8.029187703138442e-07,3.211675081255377e-06,8.029187703138442e-07,8.029187703138442e-07,0.0
-0.88,2.0072969257846103e-05,2.0072969257846103e-05,2.0072969257846103e-05,1.364961909533535e-05,1.124086278439382e-05,1.124086278439382e-05,7.226268932824598e-06,1.124086278439382e-05,1.124086278439382e-05,8.832106473452286e-06,1.525545663596304e-05
-0.86,3.45255071234953e-05,2.4087563109415323e-05,3.773718220475067e-05,2.72992381906707e-05,2.5693400650043015e-05,2.72992381906707e-05,2.248172556878764e-05,2.8102156960984547e-05,2.0875888028159947e-05,2.72992381906707e-05,2.649631942035686e-05
-0.84,4.335761359694759e-05,5.058388252977218e-05,5.781015146259678e-05,4.496345113757528e-05,5.379555761102756e-05,5.5401395151655246e-05,3.9343019745378366e-05,4.496345113757528e-05,4.8978044989144494e-05,3.854010097506452e-05,4.978096375945834e-05
-0.8200000000000001,8.109479580169872e-05,7.145977055793253e-05,6.985393301730482e-05,7.547436440950178e-05,6.583933916573558e-05,8.029187703138487e-05,7.226268932824637e-05,5.94159890032248e-05,6.262766408448019e-05,7.065685178761869e-05,6.423350162510789e-05
-0.8,0.00010598527768142744,0.00011481738415487972,0.00011963489677676278,0.00011963489677676278,9.875900874860283e-05,0.000123649490628332,0.00010759111522205512,0.00010277360260017206,0.00012124073431739047,0.00012204365308770432,0.00011160570907362433
-0.78,0.00016700710422527958,0.00017744504823935956,0.0001910946673346949,0.0001798538045503011,0.000159780835292455,0.00017503629192841804,0.00016941586053622113,0.00017182461684716265,0.0001525545663596304,0.00016299251037371038,0.0001822625608612426
-0.76,0.00025934276281137166,0.00028343032592078704,0.00023686103724258404,0.0002585398440410578,0.0002497077375676055,0.00023846687478321172,0.00022080266183630714,0.00025051065633791936,0.00024489022494572247,0.00025372233141917477,0.00027299238190670706
-0.74,0.0003781747408178206,0.00036773679680374063,0.00037656890327719293,0.0003332112896802453,0.0003500725838568361,0.0003372258835318146,0.0003412404773833838,0.00035167842139746376,0.00033642296476150073,0.0003412404773833838,0.00033883172107244226
-0.72,0.0004913862874320726,0.0005596343829087495,0.0005106563379196049,0.0004632841304710881,0.0004937950437430141,0.0005491964388946695,0.0004632841304710881,0.0004721162369445404,0.0004865687748101896,0.0004632841304710881,0.0005347439010290202
-0.7,0.0007041597615652414,0.0007916779075294503,0.0006744517670636292,0.000659196310427666,0.0005933569712619308,0.0007081743554168106,0.0006166416156010323,0.0006037949152760107,0.0006744517670636292,0.0006624079855089215,0.0006776634421448845
-0.6799999999999999,0.0009089040479952716,0.0010156922444470129,0.0008687581094795793,0.0008743785408717763,0.0008775902159530316,0.0009305828547937454,0.00089605734767025,0.0008671522719389517,0.0008398530337482811,0.0008575172466951856,0.0008920427538186809
-0.6599999999999999,0.0011738672421988403,0.0013352539150319228,0.001200363561619197,0.0012742320884880707,0.0012220423684176707,0.0013143780270037629,0.00118430518621292,0.0011048162279518497,0.0012565678755411661,0.0011224804408987543,0.00120518107424108
-0.64,0.001554450739327611,0.0017632096196092116,0.0015945966778433034,0.0015432098765432172,0.0016475893166840174,0.0017816767513264302,0.0014966405878650139,0.0015472244703947863,0.0015343777700697649,0.0014669325933634014,0.0015809470587479682
-0.62,0.0021510193856707884,0.0023726249662774095,0.00217430403000989,0.0021574427358332995,0.002024961138731515,0.002252187150730333,0.0019366400739969922,0.001994450225459589,0.0021991945118896195,0.002077150858801915,0.0021630631672254963
-0.6,0.0028062011022468854,0.0030639380275176292,0.0027235004689045595,0.0027965660770031195,0.002678537017766984,0.0030077337135956603,0.0024649606248635016,0.002741967600621778,0.0028166390462609657,0.0027291209002967562,0.0029322593491861587
-0.5800000000000001,0.003654886242468639,0.0038756889043049473,0.003809046646368898,0.0037905795146516794,0.003557733071260663,0.003977659588134806,0.003335324571883727,0.00352160172659654,0.003626784085507654,0.0035762002029778818,0.0038524042599658455
-0.56,0.004626417954548371,0.004835176834829969,0.004953205894066105,0.004944373787592652,0.004660140542901552,0.00524466540769003,0.00422736732570239,0.00458466617849205,0.004792622140003335,0.004650505517657786,0.0050688261969912985
-0.54,0.006024299533664772,0.006636926555414236,0.006435393944065461,0.006429773512673265,0.005907073393198951,0.006857729217250543,0.005472694338459162,0.006001014889325671,0.006249919708122963,0.005887000423941105,0.006648970336968944
-0.52,0.0076742976066597225,0.008580792898344052,0.008372836936832767,0.008575975385722169,0.007704005601161335,0.008708456982823954,0.007052838478436807,0.007856560167520966,0.008025976028057186,0.007598020323479907,0.008535026528436164
