values,move 0,move 5000,move 10000,move 15000,move 20000,move 25000,move 30000,move 35000,move 40000,move 45000,move 50000
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.45999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.43999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.42000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.36,0.0,8.029187703138442e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.33999999999999997,2.4087563109415324e-06,8.029187703138442e-07,0.0,0.0,0.0,8.029187703138442e-07,1.6058375406276884e-06,1.6058375406276884e-06,1.6058375406276884e-06,0.0,1.6058375406276884e-06
-0.31999999999999995,2.4087563109415324e-06,4.817512621883065e-06,5.62043139219691e-06,4.014593851569221e-06,4.014593851569221e-06,5.62043139219691e-06,6.423350162510754e-06,3.211675081255377e-06,7.226268932824598e-06,5.62043139219691e-06,7.226268932824598e-06
-0.29999999999999993,2.0875888028159947e-05,3.3722588353181455e-05,2.1678806798473795e-05,3.2919669582867614e-05,3.211675081255377e-05,3.3722588353181455e-05,2.890507573129839e-05,2.0072969257846103e-05,2.890507573129839e-05,2.1678806798473795e-05,2.890507573129839e-05
-0.28,0.0001469341349674343,0.0001565691602112005,0.0001517516475893174,0.00014613121619712043,0.00014613121619712043,0.00014613121619712043,0.00015496332267057278,0.00016299251037371127,0.00012364949062833267,0.0001469341349674343,0.00015335748512994508
-0.26,0.0006045978340463246,0.00063912334116982,0.0005997803214244416,0.0006238678845338569,0.00062868539715574,0.0006094153466682077,0.0006326999910073092,0.0006037949152760107,0.0005965686463431861,0.0005869336210994201,0.0006142328592900907
-0.24,0.00242080009249624,0.0024095592297118463,0.0024448876556056555,0.00246255186855256,0.0024633547873228736,0.00237904831643992,0.0024416759805244,0.002388683341683686,0.0024232088488071817,0.002355763672100819,0.0024175884174149846
-0.21999999999999997,0.008349552292493666,0.00826685165915134,0.008389698231009358,0.008350355211263979,0.008396924499942183,0.008364004830359316,0.00845714340771572,0.008339114348479585,0.008436267519687561,0.008442690869850071,0.008458749245256348
-0.19999999999999996,0.025976028057193488,0.025677342274636736,0.02597040762580129,0.026046684908981106,0.025612305854241315,0.025917414986960575,0.025923035418352773,0.025576174509577193,0.025775298364615028,0.025647634280135126,0.02575522539535718
