epoch,t_W,train_error,val_error,test_error
0,0.0,0.938500002026558,0.936700001358986,0.939300000667572
1,0.6579569751000001,0.274940013885498,0.2857000231742859,0.2860000133514404
2,1.3159139502000001,0.2482399940490722,0.2628999948501587,0.2590000033378601
3,1.9738709253000002,0.2407000064849853,0.2588000893592834,0.2569000124931335
4,2.6318279004000003,0.2376199960708618,0.2565000057220459,0.254800021648407
5,3.2897848755000005,0.2246000170707702,0.2451000213623047,0.2457000017166137
6,3.9477418506000004,0.2213200330734253,0.2441000938415527,0.2445999979972839
7,4.6056988257,0.2242799997329712,0.2477999925613403,0.2458000183105468
8,5.2636558008000005,0.2212401032447815,0.2452000975608825,0.2450000047683715
9,5.921612775900001,0.2092400193214416,0.2351000905036926,0.2364000082015991
10,6.579569751000001,0.2106800079345703,0.2373000383377075,0.2380000948905944
11,7.2375267261000005,0.1994600296020507,0.2253000140190124,0.2303000092506408
12,7.895483701200001,0.1999800205230713,0.2278000116348266,0.230500042438507
13,8.553440676300001,0.1909800171852111,0.223300039768219,0.2261000871658325
14,9.2113976514,0.19896000623703,0.2309000492095947,0.2326999902725219
15,9.869354626500002,0.1953400373458862,0.2286000847816467,0.2329000234603881
16,10.527311601600001,0.2026399970054626,0.2364000082015991,0.2359000444412231
17,11.1852685767,0.203200101852417,0.238800048828125,0.2398000955581665
18,11.843225551800002,0.2003999948501587,0.2390000224113464,0.2405999898910522
19,12.501182526900001,0.1836000084877014,0.2195000052452087,0.2237000465393066
20,13.159139502000002,0.1936399936676025,0.2346000075340271,0.2376000881195068
21,13.817096477100002,0.1893801093101501,0.2323000431060791,0.2299000024795532
22,14.475053452200001,0.1887000203132629,0.232800006866455,0.2355999946594238
23,15.133010427300002,0.186020016670227,0.2294000387191772,0.2339000105857849
24,15.790967402400002,0.1783000230789184,0.2254000902175903,0.2240000963211059
25,16.448924377500003,0.1902599930763244,0.2322000861167907,0.2348000407218933
26,17.106881352600002,0.1442000269889831,0.193100094795227,0.1958000063896179
27,17.7648383277,0.144080102443695,0.1952000856399536,0.1992999911308288
28,18.4227953028,0.1406000256538391,0.1952000856399536,0.1967000961303711
29,19.0807522779,0.1387200355529785,0.1917000412940979,0.195900022983551
30,19.738709253000003,0.1419799923896789,0.1953000426292419,0.2017000913619995
31,20.396666228100003,0.1373800039291381,0.1939000487327575,0.2006000876426696
32,21.054623203200002,0.1395601034164428,0.1937000155448913,0.200700044631958
33,21.7125801783,0.1434600353240966,0.1984000205993652,0.2024000883102417
34,22.3705371534,0.1367000341415405,0.1949999928474426,0.1996999979019165
35,23.028494128500004,0.1333000063896179,0.1935000419616699,0.1965000033378601
36,23.686451103600003,0.1316800117492675,0.1931999921798706,0.1992000937461853
37,24.344408078700003,0.132860004901886,0.1963000893592834,0.2018000483512878
38,25.002365053800002,0.1294600367546081,0.1928000450134277,0.1969000101089477
39,25.6603220289,0.1305601000785827,0.1910000443458557,0.1992000937461853
40,26.318279004000004,0.1246801018714904,0.1906999945640564,0.1962000131607055
41,26.976235979100004,0.122759997844696,0.1902000904083252,0.1969000101089477
42,27.634192954200003,0.1264600157737732,0.1920000910758972,0.195900022983551
43,28.292149929300002,0.120460033416748,0.1916000843048095,0.1960999965667724
44,28.950106904400002,0.1202600002288818,0.1955000162124633,0.2028000950813293
45,29.6080638795,0.1210801005363464,0.1926000118255615,0.1994000077247619
46,30.266020854600004,0.1170800328254699,0.1939000487327575,0.1991000175476074
47,30.923977829700004,0.114280104637146,0.1913999915122985,0.1973000168800354
48,31.581934804800003,0.1148000359535217,0.194900095462799,0.2002000212669372
49,32.239891779900006,0.1170800328254699,0.1951000094413757,0.2046999931335449
50,32.897848755000005,0.1146000027656555,0.1905000209808349,0.1992000937461853
51,33.555805730100005,0.1219601035118103,0.1962000131607055,0.200700044631958
52,34.213762705200004,0.1121600270271301,0.1899000406265258,0.1984000205993652
53,34.871719680300004,0.112820029258728,0.1953000426292419,0.2052000164985656
54,35.5296766554,0.1034600138664245,0.1916000843048095,0.1973000168800354
55,36.1876336305,0.1068800091743469,0.1920000910758972,0.1980000138282776
56,36.8455906056,0.1039000153541565,0.1895999908447265,0.1945000886917114
57,37.5035475807,0.1036601066589355,0.193100094795227,0.1998000144958496
58,38.1615045558,0.1103000044822692,0.1965000033378601,0.2034000158309936
59,38.81946153090001,0.1023600101470947,0.1899999976158142,0.1955000162124633
60,39.47741850600001,0.0987401008605957,0.1933000087738037,0.2001000046730041
61,40.135375481100006,0.1051400303840637,0.1945000886917114,0.20250004529953
62,40.793332456200005,0.0983400344848632,0.1910000443458557,0.1994000077247619
63,41.451289431300005,0.096119999885559,0.1910000443458557,0.2003000974655151
64,42.109246406400004,0.0960201025009155,0.1985000967979431,0.2014999985694885
65,42.7672033815,0.0923600196838378,0.1960000395774841,0.2008000016212463
