move,t_W,train_error,test_error
0,0.0,0.9257166683673859,0.9237000048160553
500,1.4400000000000002,0.29053330421447754,0.30650001764297485
1000,2.8800000000000003,0.274649977684021,0.2976000905036926
1500,4.32,0.27436667680740356,0.3052000403404236
2000,5.760000000000001,0.2688000202178955,0.29670000076293945
2500,7.2,0.18014997243881226,0.21450001001358032
3000,8.64,0.15794998407363892,0.19560009241104126
3500,10.08,0.15431666374206543,0.1933000087738037
4000,11.520000000000001,0.15238332748413086,0.19440001249313354
4500,12.96,0.14945000410079956,0.19249999523162842
5000,14.4,0.14758330583572388,0.19380009174346924
5500,15.840000000000002,0.14191657304763794,0.19040000438690186
6000,17.28,0.14055001735687256,0.19110000133514404
6500,18.720000000000002,0.13919997215270996,0.19090008735656738
7000,20.16,0.138616681098938,0.18970000743865967
7500,21.6,0.1376500129699707,0.19210004806518555
8000,23.040000000000003,0.13641667366027832,0.19040000438690186
8500,24.48,0.13643330335617065,0.1908000111579895
9000,25.92,0.13464999198913574,0.19060009717941284
9500,27.360000000000003,0.13518333435058594,0.18980002403259277
10000,28.8,0.133733332157135,0.19300001859664917
10500,30.240000000000002,0.13349997997283936,0.19030004739761353
11000,31.680000000000003,0.13261663913726807,0.1902000904083252
11500,33.120000000000005,0.1312999725341797,0.19240009784698486
12000,34.56,0.1308000087738037,0.1899999976158142
12500,36.0,0.13019996881484985,0.1906999945640564
13000,37.440000000000005,0.12991666793823242,0.19050002098083496
13500,38.88,0.12913334369659424,0.18980002403259277
14000,40.32,0.1286165714263916,0.18990004062652588
14500,41.760000000000005,0.12839996814727783,0.18959999084472656
15000,43.2,0.12760001420974731,0.1881999969482422
15500,44.64,0.1276833415031433,0.18940001726150513
16000,46.080000000000005,0.12694990634918213,0.19050002098083496
16500,47.52,0.1265999674797058,0.1902000904083252
17000,48.96,0.12616664171218872,0.1906999945640564
17500,50.400000000000006,0.12546664476394653,0.18880009651184082
18000,51.84,0.12523335218429565,0.1892000436782837
18500,53.28,0.125249981880188,0.18860000371932983
19000,54.720000000000006,0.1253499984741211,0.1881999969482422
19500,56.160000000000004,0.12396663427352905,0.18980002403259277
20000,57.6,0.12333333492279053,0.18860000371932983
20500,59.040000000000006,0.12388330698013306,0.19010001420974731
21000,60.480000000000004,0.12354999780654907,0.1899999976158142
21500,61.92,0.12318331003189087,0.1881999969482422
22000,63.36000000000001,0.12228333950042725,0.19040000438690186
22500,64.8,0.1223333477973938,0.19240009784698486
23000,66.24000000000001,0.12256664037704468,0.18930000066757202
23500,67.68,0.1216166615486145,0.1902000904083252
24000,69.12,0.12166666984558105,0.18970000743865967
24500,70.56,0.1212499737739563,0.1899999976158142
25000,72.0,0.12121665477752686,0.18970000743865967
25500,73.44,0.12086665630340576,0.19160008430480957
26000,74.88000000000001,0.12026667594909668,0.19030004739761353
26500,76.32000000000001,0.11970001459121704,0.1885000467300415
27000,77.76,0.11984997987747192,0.19050002098083496
27500,79.2,0.11944997310638428,0.19090008735656738
28000,80.64,0.1194833517074585,0.18910008668899536
28500,82.08,0.11834996938705444,0.1902000904083252
29000,83.52000000000001,0.11923331022262573,0.18800002336502075
29500,84.96000000000001,0.11820000410079956,0.1883000135421753
30000,86.4,0.11856657266616821,0.18930000066757202
30500,87.84,0.11734998226165771,0.18880009651184082
31000,89.28,0.11723333597183228,0.1883000135421753
31500,90.72,0.11785000562667847,0.18569999933242798
32000,92.16000000000001,0.11689990758895874,0.18790000677108765
32500,93.60000000000001,0.11699998378753662,0.18810003995895386
33000,95.04,0.11616665124893188,0.18900001049041748
33500,96.48,0.11675000190734863,0.18790000677108765
34000,97.92,0.11581665277481079,0.1885000467300415
34500,99.36,0.11586666107177734,0.18690001964569092
35000,100.80000000000001,0.11619997024536133,0.187700092792511
35500,102.24000000000001,0.11518323421478271,0.18940001726150513
36000,103.68,0.1154833436012268,0.19090008735656738
36500,105.12,0.11396664381027222,0.1908000111579895
37000,106.56,0.11433333158493042,0.19090008735656738
37500,108.0,0.11535000801086426,0.18740004301071167
38000,109.44000000000001,0.11476665735244751,0.19030004739761353
38500,110.88000000000001,0.11364990472793579,0.18889999389648438
39000,112.32000000000001,0.11416667699813843,0.18889999389648438
39500,113.76,0.11413323879241943,0.18940001726150513
40000,115.2,0.11309999227523804,0.1892000436782837
40500,116.64,0.11349999904632568,0.18840008974075317
41000,118.08000000000001,0.11313331127166748,0.1906999945640564
41500,119.52000000000001,0.11283332109451294,0.19030004739761353
42000,120.96000000000001,0.1121833324432373,0.1902000904083252
42500,122.4,0.11266666650772095,0.18910008668899536
43000,123.84,0.1119999885559082,0.18889999389648438
43500,125.28,0.11291664838790894,0.18840008974075317
44000,126.72000000000001,0.11153334379196167,0.19139999151229858
44500,128.16,0.11188334226608276,0.19110000133514404
45000,129.6,0.11258333921432495,0.18990004062652588
45500,131.04000000000002,0.11141663789749146,0.19060009717941284
46000,132.48000000000002,0.11148333549499512,0.1899999976158142
46500,133.92000000000002,0.11023330688476562,0.1908000111579895
47000,135.36,0.11166667938232422,0.18970000743865967
47500,136.8,0.11078333854675293,0.18940001726150513
48000,138.24,0.10918331146240234,0.1908000111579895
48500,139.68,0.11094999313354492,0.1881999969482422
49000,141.12,0.10984998941421509,0.18930000066757202
49500,142.56,0.11083334684371948,0.19120001792907715
50000,144.0,0.10998332500457764,0.1910000443458557
50500,145.44,0.10989999771118164,0.18940001726150513
51000,146.88,0.10993331670761108,0.189500093460083
51500,148.32000000000002,0.11059999465942383,0.19120001792907715
52000,149.76000000000002,0.10866665840148926,0.19060009717941284
