move,t_W,train_error,test_error
0,0.0,0.8513833284378052,0.8509000092744828
500,1.4400000000000002,0.2008500099182129,0.21700000762939453
1000,2.8800000000000003,0.18336665630340576,0.21030008792877197
1500,4.32,0.17035001516342163,0.2111000418663025
2000,5.760000000000001,0.15950000286102295,0.2031000852584839
2500,7.2,0.15461665391921997,0.20670008659362793
3000,8.64,0.13813334703445435,0.19420009851455688
3500,10.08,0.1330166459083557,0.1952000856399536
4000,11.520000000000001,0.12916666269302368,0.1915000081062317
4500,12.96,0.125,0.19240009784698486
5000,14.4,0.12376666069030762,0.19160008430480957
5500,15.840000000000002,0.11991667747497559,0.19139999151229858
6000,17.28,0.1184999942779541,0.19280004501342773
6500,18.720000000000002,0.11669999361038208,0.19139999151229858
7000,20.16,0.11651664972305298,0.19390004873275757
7500,21.6,0.11508333683013916,0.19249999523162842
8000,23.040000000000003,0.11403334140777588,0.1915000081062317
8500,24.48,0.11376667022705078,0.1933000087738037
9000,25.92,0.11184990406036377,0.19210004806518555
9500,27.360000000000003,0.11151665449142456,0.19120001792907715
10000,28.8,0.11075001955032349,0.19359999895095825
10500,30.240000000000002,0.10936665534973145,0.1927000880241394
11000,31.680000000000003,0.10885000228881836,0.19090008735656738
11500,33.120000000000005,0.10868334770202637,0.1906999945640564
12000,34.56,0.10829997062683105,0.19230002164840698
12500,36.0,0.10745000839233398,0.19130009412765503
13000,37.440000000000005,0.10680001974105835,0.19160008430480957
13500,38.88,0.10654997825622559,0.19300001859664917
14000,40.32,0.10641664266586304,0.1927000880241394
14500,41.760000000000005,0.10696667432785034,0.19290000200271606
15000,43.2,0.10605001449584961,0.19230002164840698
15500,44.64,0.10436666011810303,0.19130009412765503
16000,46.080000000000005,0.10471665859222412,0.19260001182556152
16500,47.52,0.1039000153541565,0.19179999828338623
17000,48.96,0.10296666622161865,0.19040000438690186
17500,50.400000000000006,0.10293334722518921,0.19220000505447388
18000,51.84,0.10324990749359131,0.19120001792907715
18500,53.28,0.10186666250228882,0.1908000111579895
19000,54.720000000000006,0.10199999809265137,0.19230002164840698
19500,56.160000000000004,0.10054999589920044,0.19240009784698486
20000,57.6,0.10056668519973755,0.19160008430480957
20500,59.040000000000006,0.100433349609375,0.19249999523162842
21000,60.480000000000004,0.10049998760223389,0.19220000505447388
21500,61.92,0.09869998693466198,0.1917000412940979
22000,63.36000000000001,0.0997166633605957,0.19220000505447388
22500,64.8,0.09929990768432617,0.19280004501342773
23000,66.24000000000001,0.09833323955535878,0.19249999523162842
23500,67.68,0.09743332862854004,0.19240009784698486
24000,69.12,0.0974000096321106,0.1910000443458557
24500,70.56,0.09846663475036621,0.1915000081062317
25000,72.0,0.0972166657447816,0.19120001792907715
25500,73.44,0.09698331356048584,0.19290000200271606
26000,74.88000000000001,0.09628331661224365,0.19110000133514404
26500,76.32000000000001,0.0964999794960022,0.1931999921798706
27000,77.76,0.09504997730255116,0.19130009412765503
27500,79.2,0.0956166386604308,0.19300001859664917
28000,80.64,0.09455001354217518,0.19300001859664917
28500,82.08,0.09429997205734242,0.1940000057220459
29000,83.52000000000001,0.09433335065841675,0.19440001249313354
29500,84.96000000000001,0.09450000524520885,0.1931999921798706
30000,86.4,0.09343332052230835,0.19300001859664917
30500,87.84,0.09378331899642944,0.19370001554489136
31000,89.28,0.0933833122253418,0.19240009784698486
31500,90.72,0.0927666425704956,0.19370001554489136
32000,92.16000000000001,0.09211665391921997,0.19429999589920044
32500,93.60000000000001,0.09209990501403797,0.1952000856399536
33000,95.04,0.09258323907852162,0.19290000200271606
33500,96.48,0.09231656789779663,0.1931999921798706
34000,97.92,0.09135001897811879,0.1933000087738037
34500,99.36,0.0905500054359436,0.194100022315979
35000,100.80000000000001,0.09088331460952759,0.19350004196166992
35500,102.24000000000001,0.09141665697097778,0.19139999151229858
36000,103.68,0.09081667661666881,0.19210004806518555
36500,105.12,0.09083330631256104,0.19390004873275757
37000,106.56,0.0902833342552184,0.19200009107589722
37500,108.0,0.08999997377395641,0.1908000111579895
38000,109.44000000000001,0.08998334407806396,0.19310009479522705
38500,110.88000000000001,0.08939999341964722,0.19380009174346924
39000,112.32000000000001,0.08849990367889404,0.19359999895095825
39500,113.76,0.0879499912261964,0.1931999921798706
40000,115.2,0.08829998970031738,0.19249999523162842
40500,116.64,0.0879499912261964,0.1917000412940979
41000,118.08000000000001,0.0876665711402892,0.19560009241104126
41500,119.52000000000001,0.08816665410995483,0.19359999895095825
42000,120.96000000000001,0.08765000104904164,0.19220000505447388
42500,122.4,0.08758330345153797,0.19370001554489136
43000,123.84,0.086983323097229,0.19280004501342773
43500,125.28,0.08641666173934937,0.19280004501342773
44000,126.72000000000001,0.0866166353225708,0.19300001859664917
44500,128.16,0.08599990606307983,0.19160008430480957
45000,129.6,0.08606666326522838,0.1917000412940979
45500,131.04000000000002,0.08550000190734863,0.19120001792907715
46000,132.48000000000002,0.08573323488235485,0.19240009784698486
46500,133.92000000000002,0.08566665649414062,0.19260001182556152
47000,135.36,0.08613330125808716,0.19230002164840698
47500,136.8,0.08515000343322765,0.19200009107589722
48000,138.24,0.08521664142608643,0.19220000505447388
48500,139.68,0.08445000648498535,0.19220000505447388
49000,141.12,0.08381664752960205,0.19130009412765503
49500,142.56,0.0831499695777892,0.19290000200271606
50000,144.0,0.08368331193923961,0.19200009107589722
50500,145.44,0.08429998159408558,0.19249999523162842
51000,146.88,0.08246666193008423,0.1915000081062317
51500,148.32000000000002,0.08291667699813843,0.19350004196166992
52000,149.76000000000002,0.08203333616256725,0.19249999523162842
