"move 0, avg","move 0, err","move 5000, avg","move 5000, err","move 10000, avg","move 10000, err","move 15000, avg","move 15000, err","move 20000, avg","move 20000, err","move 25000, avg","move 25000, err","move 30000, avg","move 30000, err","move 35000, avg","move 35000, err","move 40000, avg","move 40000, err","move 45000, avg","move 45000, err","move 49000, avg","move 49000, err"
0.9990008473396301,1.654000243433984e-07,0.9990008473396301,1.6576626649111859e-07,0.9990008473396301,1.6637298472232942e-07,0.9990008473396301,1.6801804747501592e-07,0.9990008473396301,1.6656230172884534e-07,0.9990008473396301,1.6697462967840693e-07,0.9990008473396301,1.6635001998110965e-07,0.9990008473396301,1.657950718936263e-07,0.9990008473396301,1.657067372207166e-07,0.9990008473396301,1.6527583568404225e-07,0.9990009665489197,7.61946878924391e-08
-0.001358679262921214,0.031248217448592186,-0.0011735056759789586,0.03196882829070091,-0.001010748790577054,0.031415943056344986,-0.0010445201769471169,0.03170404210686684,-0.0011644484475255013,0.03141505643725395,-0.0009738115477375686,0.03162538260221481,-0.0006775169167667627,0.03145650029182434,-0.0012095130514353514,0.03143167495727539,-0.0007389764068648219,0.0316796749830246,-0.0011801491491496563,0.03166313096880913,-0.0010235111694782972,0.031236376613378525
-0.0012094757985323668,0.03161749988794327,-0.0007627437589690089,0.031713999807834625,-0.0011427361750975251,0.03158223628997803,-0.0009676172048784792,0.031481605023145676,-0.0008683761698193848,0.03133314475417137,-0.0009788608876988292,0.031401462852954865,-0.0008150493958964944,0.03167479857802391,-0.0010834730928763747,0.03145541623234749,-0.0014682312030345201,0.03155171126127243,-0.0009858108824118972,0.0317448228597641,-0.0014108724426478148,0.0319737084209919
-0.0009769296739250422,0.03149430453777313,-0.0012482136953622103,0.03191506862640381,-0.0011356660397723317,0.03123278170824051,-0.0010107633424922824,0.03161510080099106,-0.0012023444287478924,0.03164556995034218,-0.0008246204815804958,0.03166772052645683,-0.0009156741434708238,0.03167292848229408,-0.0009889109060168266,0.03144560754299164,-0.0014053047634661198,0.031459465622901917,-0.0006795788067393005,0.03178662434220314,-0.0010199608514085412,0.03141914680600166
-0.0012744974810630083,0.031180517747998238,-0.0006540494505316019,0.031496260315179825,-0.0006888691568747163,0.03150619566440582,-0.001271495595574379,0.03172529488801956,-0.0009432625374756753,0.03203517943620682,-0.0009509724332019687,0.0314616896212101,-0.0007135864580050111,0.03169415146112442,-0.0011872132308781147,0.03162737563252449,-0.0005312052671797574,0.03162325918674469,-0.0006669411668553948,0.031516239047050476,-0.0006368642789311707,0.03170004114508629
-0.0011090352199971676,0.031367912888526917,-0.0006938608130440116,0.03169117122888565,-0.0012803009012714028,0.03161543607711792,-0.0008487357990816236,0.03171442449092865,-0.0005655384156852961,0.03153782710433006,-0.0009175993036478758,0.0315706729888916,-0.0003757455851882696,0.031859707087278366,-0.0006394414231181145,0.0318976566195488,-0.001060515409335494,0.03172048181295395,-0.0013455880107358098,0.03149742633104324,-0.000941749953199178,0.03177814930677414
-0.0008504503639414907,0.03170252963900566,-0.0012391599593684077,0.03160937875509262,-0.000858742103446275,0.03149144724011421,-0.0006156031740829349,0.03162151202559471,-0.0009776833467185497,0.03148040175437927,-0.0009634894668124616,0.03159964084625244,-0.0008846381097100675,0.03163803368806839,-0.0009346888400614262,0.03171996399760246,-0.0010508829727768898,0.031861793249845505,-0.00044573884224519134,0.03188313543796539,-0.0006323848501779139,0.031242528930306435
-0.0010195658542215824,0.03145480528473854,-0.0010562834795564413,0.03167830780148506,-0.000767453690059483,0.031622808426618576,-0.0010238828836008906,0.03169768676161766,-0.0008276618318632245,0.031346920877695084,-0.0007678903639316559,0.03140537440776825,-0.0013526191469281912,0.03186822310090065,-0.0012300583766773343,0.0317242406308651,-0.001271912013180554,0.030950158834457397,-0.0009015175746753812,0.031336709856987,-0.0012527902144938707,0.03179967775940895
-0.0011965229641646147,0.031657785177230835,-0.0008758654585108161,0.03137733414769173,-0.0013797390274703503,0.03186684101819992,-0.0009155346779152751,0.031660791486501694,-0.0003920529561582953,0.031403832137584686,-0.001079021138139069,0.03187784180045128,-0.0014534365618601441,0.031488772481679916,-0.0006920079467818141,0.0315403938293457,-0.0008941233390942216,0.0318920761346817,-0.001493320451118052,0.03151816502213478,-0.000676281750202179,0.03176559880375862
-0.0013888189569115639,0.031998421996831894,-0.0006588385440409184,0.031744472682476044,-0.000850301468744874,0.031413644552230835,-0.0010055463062599301,0.03172105550765991,-0.0009501752792857587,0.03166660666465759,-0.0008716246811673045,0.03150758519768715,-0.0007534567266702652,0.031881287693977356,-0.0012155664153397083,0.03133872523903847,-0.0007936667534522712,0.0313703678548336,-0.0012902757152915,0.03168216347694397,-0.0010713407536968589,0.0318467803299427
