move,t_W,train_error,test_error
0,0.0,0.9382000006735325,0.9393000006675721
500,1.4400000000000002,0.23818331956863403,0.24819999933242798
1000,2.8800000000000003,0.21574997901916504,0.23629999160766602
1500,4.32,0.19431668519973755,0.22699999809265137
2000,5.760000000000001,0.19038331508636475,0.225600004196167
2500,7.2,0.17430001497268677,0.22120004892349243
3000,8.64,0.17101657390594482,0.2201000452041626
3500,10.08,0.13774996995925903,0.19499999284744263
4000,11.520000000000001,0.13593333959579468,0.19470000267028809
4500,12.96,0.13286668062210083,0.19350004196166992
5000,14.4,0.13008332252502441,0.19290000200271606
5500,15.840000000000002,0.1286500096321106,0.19190001487731934
6000,17.28,0.12698334455490112,0.19120001792907715
6500,18.720000000000002,0.12680000066757202,0.19160008430480957
7000,20.16,0.12598323822021484,0.19110000133514404
7500,21.6,0.12523335218429565,0.19120001792907715
8000,23.040000000000003,0.125083327293396,0.1917000412940979
8500,24.48,0.12449997663497925,0.19040000438690186
9000,25.92,0.12406665086746216,0.19179999828338623
9500,27.360000000000003,0.12343335151672363,0.19110000133514404
10000,28.8,0.12290000915527344,0.19130009412765503
10500,30.240000000000002,0.12236666679382324,0.19230002164840698
11000,31.680000000000003,0.12194997072219849,0.1906999945640564
11500,33.120000000000005,0.12103331089019775,0.19090008735656738
12000,34.56,0.12094998359680176,0.19120001792907715
12500,36.0,0.12058323621749878,0.19160008430480957
13000,37.440000000000005,0.12006664276123047,0.19210004806518555
13500,38.88,0.11939990520477295,0.19160008430480957
14000,40.32,0.11994999647140503,0.19230002164840698
14500,41.760000000000005,0.11959999799728394,0.1910000443458557
15000,43.2,0.1186833381652832,0.1917000412940979
15500,44.64,0.11834996938705444,0.19249999523162842
16000,46.080000000000005,0.11766666173934937,0.19240009784698486
16500,47.52,0.1178666353225708,0.19200009107589722
17000,48.96,0.11748331785202026,0.19179999828338623
17500,50.400000000000006,0.11703330278396606,0.19210004806518555
18000,51.84,0.11669999361038208,0.19190001487731934
18500,53.28,0.11716663837432861,0.19179999828338623
19000,54.720000000000006,0.11616665124893188,0.19280004501342773
19500,56.160000000000004,0.11596667766571045,0.19280004501342773
20000,57.6,0.1152833104133606,0.1915000081062317
20500,59.040000000000006,0.11563330888748169,0.19260001182556152
21000,60.480000000000004,0.1148499846458435,0.19110000133514404
21500,61.92,0.11524999141693115,0.19230002164840698
22000,63.36000000000001,0.11461657285690308,0.19210004806518555
22500,64.8,0.11436665058135986,0.19260001182556152
23000,66.24000000000001,0.11408334970474243,0.19240009784698486
23500,67.68,0.11348330974578857,0.1933000087738037
24000,69.12,0.11353331804275513,0.1933000087738037
24500,70.56,0.11360001564025879,0.1931999921798706
