move,t_W,train_error,test_error
28000,80.64,0.11984997987747192,0.19290000200271606
28500,82.08,0.11984997987747192,0.19200009107589722
29000,83.52000000000001,0.11909997463226318,0.1927000880241394
29500,84.96000000000001,0.11959999799728394,0.19160008430480957
30000,86.4,0.11918330192565918,0.19179999828338623
30500,87.84,0.1193000078201294,0.19210004806518555
31000,89.28,0.11856657266616821,0.19260001182556152
31500,90.72,0.11878323554992676,0.1917000412940979
32000,92.16000000000001,0.1184999942779541,0.19179999828338623
32500,93.60000000000001,0.11826664209365845,0.19260001182556152
33000,95.04,0.11761665344238281,0.1917000412940979
33500,96.48,0.11779999732971191,0.19179999828338623
34000,97.92,0.11761665344238281,0.1906999945640564
34500,99.36,0.11811667680740356,0.19210004806518555
35000,100.80000000000001,0.11703330278396606,0.19249999523162842
35500,102.24000000000001,0.11716663837432861,0.19060009717941284
36000,103.68,0.11704999208450317,0.1915000081062317
36500,105.12,0.11691665649414062,0.19120001792907715
37000,106.56,0.11628323793411255,0.1917000412940979
37500,108.0,0.1164999008178711,0.1908000111579895
38000,109.44000000000001,0.11621665954589844,0.19190001487731934
38500,110.88000000000001,0.11571663618087769,0.19190001487731934
39000,112.32000000000001,0.11566656827926636,0.19230002164840698
39500,113.76,0.1154833436012268,0.1915000081062317
40000,115.2,0.1157999038696289,0.19110000133514404
40500,116.64,0.1159166693687439,0.19179999828338623
41000,118.08000000000001,0.11500000953674316,0.1906999945640564
41500,119.52000000000001,0.11436665058135986,0.19139999151229858
42000,120.96000000000001,0.11508333683013916,0.19040000438690186
42500,122.4,0.11453330516815186,0.19190001487731934
43000,123.84,0.11465001106262207,0.1899999976158142
43500,125.28,0.11438333988189697,0.19139999151229858
44000,126.72000000000001,0.11446666717529297,0.19110000133514404
44500,128.16,0.11399990320205688,0.19120001792907715
45000,129.6,0.11366665363311768,0.19050002098083496
45500,131.04000000000002,0.11348330974578857,0.1910000443458557
46000,132.48000000000002,0.11353331804275513,0.1917000412940979
46500,133.92000000000002,0.11336666345596313,0.1917000412940979
47000,135.36,0.11278331279754639,0.19240009784698486
47500,136.8,0.11251664161682129,0.19210004806518555
48000,138.24,0.1123666763305664,0.19179999828338623
48500,139.68,0.11291664838790894,0.19060009717941284
49000,141.12,0.11210000514984131,0.19160008430480957
49500,142.56,0.11238330602645874,0.19290000200271606
50000,144.0,0.1124500036239624,0.19179999828338623
50500,145.44,0.11123323440551758,0.19190001487731934
51000,146.88,0.11159998178482056,0.19190001487731934
51500,148.32000000000002,0.11106663942337036,0.19200009107589722
52000,149.76000000000002,0.11100000143051147,0.1927000880241394
